Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)             V(COUT)     
2220     1.99433675e-08    6.62891166e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.81374858e-01    5.72890166e-09
2221     1.99435580e-08    6.62903866e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.85811777e-01    5.72890168e-09
2222     1.99437485e-08    6.62916566e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.90270480e-01    5.72890170e-09
2223     1.99439390e-08    6.62929266e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.94751123e-01    5.72890171e-09
2224     1.99441295e-08    6.62941967e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.99253871e-01    5.72890173e-09
2225     1.99443200e-08    6.62954667e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.03778900e-01    5.72890175e-09
2226     1.99445105e-08    6.62967367e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.08326392e-01    5.72890176e-09
2227     1.99447010e-08    6.62980067e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.12896538e-01    5.72890178e-09
2228     1.99448915e-08    6.62992767e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.17489540e-01    5.72890180e-09
2229     1.99450820e-08    6.63005467e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.22105610e-01    5.72890182e-09
2230     1.99452725e-08    6.63018167e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.26744968e-01    5.72890183e-09
2231     1.99454630e-08    6.63030868e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.31407848e-01    5.72890185e-09
2232     1.99456535e-08    6.63043568e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.36094491e-01    5.72890186e-09
2233     1.99458440e-08    6.63056268e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.40805153e-01    5.72890188e-09
2234     1.99460345e-08    6.63068968e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.45540099e-01    5.72890190e-09
2235     1.99462250e-08    6.63081668e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.50299610e-01    5.72890191e-09
2236     1.99464155e-08    6.63094368e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.55083977e-01    5.72890193e-09
2237     1.99466060e-08    6.63107068e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.59893504e-01    5.72890195e-09
2238     1.99467965e-08    6.63119769e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.64728511e-01    5.72890196e-09
2239     1.99469870e-08    6.63132469e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.69589332e-01    5.72890198e-09
2240     1.99471775e-08    6.63145169e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.74476315e-01    5.72890200e-09
2241     1.99473680e-08    6.63157869e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.79389825e-01    5.72890201e-09
2242     1.99475585e-08    6.63170569e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.84330241e-01    5.72890203e-09
2243     1.99477490e-08    6.63183269e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.89297962e-01    5.72890205e-09
2244     1.99479395e-08    6.63195969e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.94293404e-01    5.72890207e-09
2245     1.99481300e-08    6.63208670e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.99316998e-01    5.72890208e-09
2246     1.99483205e-08    6.63221370e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.04368986e-01    5.72890210e-09
2247     1.99485110e-08    6.63234070e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.09449019e-01    5.72890212e-09
2248     1.99487015e-08    6.63246770e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.14556353e-01    5.72890213e-09
2249     1.99488921e-08    6.63259470e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.19690254e-01    5.72890215e-09
2250     1.99490826e-08    6.63272170e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.24849994e-01    5.72890217e-09
2251     1.99492731e-08    6.63284870e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.30034862e-01    5.72890218e-09
2252     1.99494636e-08    6.63297571e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.35244156e-01    5.72890220e-09
2253     1.99496541e-08    6.63310271e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.40477188e-01    5.72890222e-09
2254     1.99498255e-08    6.63321701e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.45206662e-01    5.72890223e-09
2255     1.99499970e-08    6.63333131e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.49954329e-01    5.72890225e-09
2256     1.99501684e-08    6.63344561e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.54719711e-01    5.72890227e-09
2257     1.99503399e-08    6.63355991e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.59502337e-01    5.72890228e-09
2258     1.99505113e-08    6.63367421e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.64301744e-01    5.72890229e-09
2259     1.99506828e-08    6.63378851e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.69117478e-01    5.72890231e-09
2260     1.99508542e-08    6.63390282e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.73949088e-01    5.72890232e-09
2261     1.99510257e-08    6.63401712e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.78796136e-01    5.72890234e-09
2262     1.99511971e-08    6.63413142e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.83658187e-01    5.72890235e-09
2263     1.99513514e-08    6.63423429e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.88046515e-01    5.72890237e-09
2264     1.99515057e-08    6.63433716e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.92446345e-01    5.72890238e-09
2265     1.99516600e-08    6.63444003e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.96857375e-01    5.72890240e-09
2266     1.99518144e-08    6.63454290e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.01279145e-01    5.72890241e-09
2267     1.99519687e-08    6.63464577e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.05710773e-01    5.72890242e-09
2268     1.99521230e-08    6.63474865e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.10151060e-01    5.72890244e-09
2269     1.99522773e-08    6.63485152e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.14598759e-01    5.72890245e-09
2270     1.99524316e-08    6.63495439e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.19052647e-01    5.72890246e-09
2271     1.99525859e-08    6.63505726e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.23511515e-01    5.72890248e-09
2272     1.99527402e-08    6.63516013e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.27974178e-01    5.72890249e-09
2273     1.99528945e-08    6.63526300e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.32439465e-01    5.72890251e-09
2274     1.99530488e-08    6.63536587e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.36906228e-01    5.72890252e-09
2275     1.99532031e-08    6.63546874e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.41373335e-01    5.72890253e-09
2276     1.99533574e-08    6.63557161e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.45839676e-01    5.72890255e-09
2277     1.99535117e-08    6.63567449e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.50304155e-01    5.72890256e-09
2278     1.99536660e-08    6.63577736e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.54765701e-01    5.72890257e-09
2279     1.99538203e-08    6.63588023e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.59223258e-01    5.72890259e-09
2280     1.99539746e-08    6.63598310e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.63675789e-01    5.72890260e-09
2281     1.99541290e-08    6.63608597e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.68122279e-01    5.72890261e-09
2282     1.99542833e-08    6.63618884e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.72561729e-01    5.72890263e-09
2283     1.99544376e-08    6.63629171e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.76993160e-01    5.72890264e-09
2284     1.99545919e-08    6.63639458e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.81415615e-01    5.72890266e-09
2285     1.99547462e-08    6.63649745e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.85828153e-01    5.72890267e-09
2286     1.99549005e-08    6.63660033e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.90229854e-01    5.72890268e-09
2287     1.99550548e-08    6.63670320e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.94619816e-01    5.72890270e-09
2288     1.99552091e-08    6.63680607e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.98997159e-01    5.72890271e-09
2289     1.99553634e-08    6.63690894e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.03361021e-01    5.72890273e-09
2290     1.99555177e-08    6.63701181e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.07710560e-01    5.72890274e-09
2291     1.99556720e-08    6.63711468e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.12044953e-01    5.72890275e-09
2292     1.99558263e-08    6.63721755e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.16363398e-01    5.72890276e-09
2293     1.99559806e-08    6.63732042e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.20665112e-01    5.72890278e-09
2294     1.99561349e-08    6.63742329e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.24949332e-01    5.72890279e-09
2295     1.99562892e-08    6.63752617e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.29215314e-01    5.72890281e-09
2296     1.99564436e-08    6.63762904e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.33462337e-01    5.72890282e-09
2297     1.99565979e-08    6.63773191e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.37689695e-01    5.72890283e-09
2298     1.99567522e-08    6.63783478e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.41896705e-01    5.72890285e-09
2299     1.99569065e-08    6.63793765e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.46082704e-01    5.72890286e-09
2300     1.99570608e-08    6.63804052e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.50247046e-01    5.72890287e-09
2301     1.99572151e-08    6.63814339e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.54389109e-01    5.72890289e-09
2302     1.99573694e-08    6.63824626e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.58508286e-01    5.72890290e-09
2303     1.99575237e-08    6.63834913e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.62603993e-01    5.72890292e-09
2304     1.99576780e-08    6.63845201e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.66675665e-01    5.72890293e-09
2305     1.99578323e-08    6.63855488e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.70722755e-01    5.72890294e-09
2306     1.99579866e-08    6.63865775e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.74744737e-01    5.72890296e-09
2307     1.99581409e-08    6.63876062e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.78741103e-01    5.72890297e-09
2308     1.99582952e-08    6.63886349e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.82711365e-01    5.72890298e-09
2309     1.99584495e-08    6.63896636e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.86655055e-01    5.72890300e-09
2310     1.99586038e-08    6.63906923e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.90571721e-01    5.72890301e-09
2311     1.99587582e-08    6.63917210e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.94460933e-01    5.72890302e-09
2312     1.99589125e-08    6.63927498e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.98322277e-01    5.72890304e-09
2313     1.99590668e-08    6.63937785e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.02155360e-01    5.72890305e-09
2314     1.99592211e-08    6.63948072e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.05959805e-01    5.72890306e-09
2315     1.99593754e-08    6.63958359e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.09735254e-01    5.72890308e-09
2316     1.99595297e-08    6.63968646e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.13481368e-01    5.72890309e-09
2317     1.99596840e-08    6.63978933e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.17197825e-01    5.72890311e-09
2318     1.99598383e-08    6.63989220e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.20884319e-01    5.72890312e-09
2319     1.99599926e-08    6.63999507e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.24540563e-01    5.72890314e-09
2320     1.99601469e-08    6.64009794e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.28166288e-01    5.72890315e-09
2321     1.99603012e-08    6.64020082e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.31761239e-01    5.72890316e-09
2322     1.99604555e-08    6.64030369e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.35325180e-01    5.72890318e-09
2323     1.99606098e-08    6.64040656e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.38857891e-01    5.72890319e-09
2324     1.99607641e-08    6.64050943e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.42359167e-01    5.72890320e-09
2325     1.99609184e-08    6.64061230e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.45828821e-01    5.72890322e-09
2326     1.99610728e-08    6.64071517e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.49266678e-01    5.72890323e-09
2327     1.99612271e-08    6.64081804e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.52672583e-01    5.72890324e-09
2328     1.99613814e-08    6.64092091e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.56046393e-01    5.72890326e-09
2329     1.99615357e-08    6.64102378e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.59387980e-01    5.72890327e-09
2330     1.99616900e-08    6.64112666e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62697232e-01    5.72890328e-09
2331     1.99618443e-08    6.64122953e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65974050e-01    5.72890330e-09
2332     1.99619986e-08    6.64133240e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.69218349e-01    5.72890331e-09
2333     1.99621529e-08    6.64143527e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.72430059e-01    5.72890333e-09
2334     1.99623072e-08    6.64153814e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.75609121e-01    5.72890334e-09
2335     1.99624615e-08    6.64164101e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.78755492e-01    5.72890335e-09
2336     1.99626158e-08    6.64174388e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.81869140e-01    5.72890337e-09
2337     1.99627701e-08    6.64184675e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.84950045e-01    5.72890338e-09
2338     1.99629244e-08    6.64194962e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.87998201e-01    5.72890339e-09
2339     1.99630787e-08    6.64205250e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.91013612e-01    5.72890341e-09
2340     1.99632331e-08    6.64215537e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.93996296e-01    5.72890342e-09
2341     1.99633874e-08    6.64225824e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.96946279e-01    5.72890343e-09
2342     1.99635417e-08    6.64236111e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.99863602e-01    5.72890345e-09
2343     1.99636960e-08    6.64246398e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.00274831e+00    5.72890346e-09
2344     1.99638503e-08    6.64256685e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.00560047e+00    5.72890347e-09
2345     1.99640046e-08    6.64266972e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.00842015e+00    5.72890349e-09
2346     1.99641589e-08    6.64277259e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.01120742e+00    5.72890350e-09
2347     1.99643132e-08    6.64287546e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.01396239e+00    5.72890352e-09
2348     1.99644675e-08    6.64297834e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.01668514e+00    5.72890353e-09
2349     1.99646218e-08    6.64308121e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.01937578e+00    5.72890354e-09
2350     1.99647761e-08    6.64318408e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.02203443e+00    5.72890356e-09
2351     1.99649304e-08    6.64328695e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.02466122e+00    5.72890357e-09
2352     1.99650847e-08    6.64338982e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.02725627e+00    5.72890359e-09
2353     1.99652390e-08    6.64349269e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.02981973e+00    5.72890360e-09
2354     1.99653933e-08    6.64359556e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.03235174e+00    5.72890361e-09
2355     1.99655477e-08    6.64369843e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.03485246e+00    5.72890363e-09
2356     1.99657020e-08    6.64380131e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.03732206e+00    5.72890364e-09
2357     1.99658563e-08    6.64390418e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.03976069e+00    5.72890365e-09
2358     1.99660106e-08    6.64400705e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.04216853e+00    5.72890367e-09
2359     1.99661649e-08    6.64410992e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.04454578e+00    5.72890368e-09
2360     1.99663192e-08    6.64421279e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.04689260e+00    5.72890369e-09
2361     1.99664735e-08    6.64431566e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.04920920e+00    5.72890371e-09
2362     1.99666278e-08    6.64441853e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.05149577e+00    5.72890372e-09
2363     1.99667821e-08    6.64452140e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.05375251e+00    5.72890374e-09
2364     1.99669364e-08    6.64462427e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.05597964e+00    5.72890375e-09
2365     1.99670907e-08    6.64472715e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.05817736e+00    5.72890376e-09
2366     1.99672450e-08    6.64483002e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.06034589e+00    5.72890378e-09
2367     1.99673993e-08    6.64493289e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.06248545e+00    5.72890379e-09
2368     1.99675536e-08    6.64503576e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.06459628e+00    5.72890381e-09
2369     1.99677079e-08    6.64513863e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.06667858e+00    5.72890382e-09
2370     1.99678623e-08    6.64524150e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.06873260e+00    5.72890383e-09
2371     1.99680166e-08    6.64534437e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.07075858e+00    5.72890385e-09
2372     1.99681709e-08    6.64544724e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.07275675e+00    5.72890386e-09
2373     1.99683252e-08    6.64555011e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.07472734e+00    5.72890387e-09
2374     1.99684795e-08    6.64565299e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.07667061e+00    5.72890389e-09
2375     1.99686338e-08    6.64575586e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.07858681e+00    5.72890390e-09
2376     1.99687881e-08    6.64585873e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.08047617e+00    5.72890391e-09
2377     1.99689424e-08    6.64596160e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.08233895e+00    5.72890393e-09
2378     1.99690967e-08    6.64606447e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.08417541e+00    5.72890394e-09
2379     1.99692510e-08    6.64616734e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.08598579e+00    5.72890396e-09
2380     1.99694053e-08    6.64627021e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.08777035e+00    5.72890397e-09
2381     1.99695596e-08    6.64637308e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.08952935e+00    5.72890398e-09
2382     1.99697139e-08    6.64647595e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.09126305e+00    5.72890400e-09
2383     1.99698682e-08    6.64657883e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.09297171e+00    5.72890401e-09
2384     1.99700225e-08    6.64668170e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.09465558e+00    5.72890403e-09
2385     1.99701769e-08    6.64678457e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.09631493e+00    5.72890404e-09
2386     1.99703312e-08    6.64688744e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.09795002e+00    5.72890405e-09
2387     1.99704855e-08    6.64699031e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.09956111e+00    5.72890407e-09
2388     1.99706398e-08    6.64709318e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.10114847e+00    5.72890408e-09
2389     1.99707941e-08    6.64719605e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.10271235e+00    5.72890409e-09
2390     1.99709484e-08    6.64729892e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.10425303e+00    5.72890411e-09
2391     1.99711027e-08    6.64740179e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.10577075e+00    5.72890412e-09
2392     1.99712570e-08    6.64750467e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.10726579e+00    5.72890413e-09
2393     1.99714113e-08    6.64760754e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.10873841e+00    5.72890415e-09
2394     1.99715656e-08    6.64771041e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.11018887e+00    5.72890416e-09
2395     1.99717199e-08    6.64781328e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.11161743e+00    5.72890417e-09
2396     1.99718742e-08    6.64791615e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.11302435e+00    5.72890419e-09
2397     1.99720285e-08    6.64801902e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.11440989e+00    5.72890420e-09
2398     1.99721828e-08    6.64812189e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.11577432e+00    5.72890422e-09
2399     1.99723371e-08    6.64822476e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.11711788e+00    5.72890423e-09
2400     1.99724915e-08    6.64832764e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.11844085e+00    5.72890424e-09
2401     1.99726458e-08    6.64843051e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.11974346e+00    5.72890426e-09
2402     1.99728001e-08    6.64853338e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.12102599e+00    5.72890427e-09
2403     1.99729544e-08    6.64863625e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.12228869e+00    5.72890429e-09
2404     1.99731087e-08    6.64873912e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.12353180e+00    5.72890430e-09
2405     1.99732630e-08    6.64884199e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.12475559e+00    5.72890431e-09
2406     1.99734173e-08    6.64894486e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.12596029e+00    5.72890432e-09
2407     1.99735716e-08    6.64904773e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.12714616e+00    5.72890434e-09
2408     1.99737259e-08    6.64915060e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.12831346e+00    5.72890435e-09
2409     1.99738802e-08    6.64925348e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.12946241e+00    5.72890437e-09
2410     1.99740345e-08    6.64935635e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13059328e+00    5.72890438e-09
2411     1.99741888e-08    6.64945922e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13170629e+00    5.72890439e-09
2412     1.99743431e-08    6.64956209e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13280169e+00    5.72890441e-09
2413     1.99744974e-08    6.64966496e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13387973e+00    5.72890442e-09
2414     1.99746517e-08    6.64976783e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13494064e+00    5.72890444e-09
2415     1.99748061e-08    6.64987070e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13598465e+00    5.72890445e-09
2416     1.99749604e-08    6.64997357e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13701199e+00    5.72890446e-09
2417     1.99751147e-08    6.65007644e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13802291e+00    5.72890448e-09
2418     1.99752690e-08    6.65017932e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13901762e+00    5.72890449e-09
2419     1.99754233e-08    6.65028219e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.13999637e+00    5.72890450e-09
2420     1.99755776e-08    6.65038506e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14095937e+00    5.72890452e-09
2421     1.99757319e-08    6.65048793e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14190684e+00    5.72890453e-09
2422     1.99758862e-08    6.65059080e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14283901e+00    5.72890454e-09
2423     1.99760405e-08    6.65069367e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14375610e+00    5.72890456e-09
2424     1.99761948e-08    6.65079654e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14465833e+00    5.72890457e-09
2425     1.99763491e-08    6.65089941e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14554591e+00    5.72890458e-09
2426     1.99765034e-08    6.65100228e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14641906e+00    5.72890460e-09
2427     1.99766577e-08    6.65110516e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14727798e+00    5.72890461e-09
2428     1.99768120e-08    6.65120803e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14812289e+00    5.72890463e-09
2429     1.99769663e-08    6.65131090e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14895399e+00    5.72890464e-09
2430     1.99771207e-08    6.65141377e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14977149e+00    5.72890465e-09
