TIME,TIME,I(VDD),{-V(VDD)*I(VDD)}
1.99079764e-08,1.99079764e-08,-6.83353636e-05,8.20024363e-05
1.99081881e-08,1.99081881e-08,-6.95566925e-05,8.34680310e-05
1.99083998e-08,1.99083998e-08,-7.07963601e-05,8.49556322e-05
1.99086114e-08,1.99086114e-08,-7.20539711e-05,8.64647653e-05
1.99088231e-08,1.99088231e-08,-7.33291303e-05,8.79949563e-05
1.99090348e-08,1.99090348e-08,-7.46214442e-05,8.95457331e-05
1.99092464e-08,1.99092464e-08,-7.59305201e-05,9.11166241e-05
1.99094581e-08,1.99094581e-08,-7.72559670e-05,9.27071604e-05
1.99096698e-08,1.99096698e-08,-7.85973952e-05,9.43168742e-05
1.99098815e-08,1.99098815e-08,-7.99544172e-05,9.59453007e-05
1.99100931e-08,1.99100931e-08,-8.13266470e-05,9.75919764e-05
1.99103048e-08,1.99103048e-08,-8.27137012e-05,9.92564414e-05
1.99105165e-08,1.99105165e-08,-8.41151980e-05,1.00938238e-04
1.99107281e-08,1.99107281e-08,-8.55307588e-05,1.02636911e-04
1.99109398e-08,1.99109398e-08,-8.69600067e-05,1.04352008e-04
1.99111515e-08,1.99111515e-08,-8.84025683e-05,1.06083082e-04
1.99113631e-08,1.99113631e-08,-8.98580724e-05,1.07829687e-04
1.99115748e-08,1.99115748e-08,-9.13261510e-05,1.09591381e-04
1.99117865e-08,1.99117865e-08,-9.28064390e-05,1.11367727e-04
1.99119981e-08,1.99119981e-08,-9.42985746e-05,1.13158290e-04
1.99122098e-08,1.99122098e-08,-9.58021989e-05,1.14962639e-04
1.99124215e-08,1.99124215e-08,-9.73169569e-05,1.16780348e-04
1.99126332e-08,1.99126332e-08,-9.88424963e-05,1.18610996e-04
1.99128448e-08,1.99128448e-08,-1.00378469e-04,1.20454163e-04
1.99130565e-08,1.99130565e-08,-1.01924530e-04,1.22309436e-04
1.99132682e-08,1.99132682e-08,-1.03480338e-04,1.24176406e-04
1.99134798e-08,1.99134798e-08,-1.05045556e-04,1.26054667e-04
1.99136915e-08,1.99136915e-08,-1.06619849e-04,1.27943819e-04
1.99139032e-08,1.99139032e-08,-1.08202888e-04,1.29843466e-04
1.99141148e-08,1.99141148e-08,-1.09794348e-04,1.31753217e-04
1.99143265e-08,1.99143265e-08,-1.11393904e-04,1.33672685e-04
1.99145382e-08,1.99145382e-08,-1.13001240e-04,1.35601488e-04
1.99147498e-08,1.99147498e-08,-1.14616042e-04,1.37539250e-04
1.99149615e-08,1.99149615e-08,-1.16237998e-04,1.39485598e-04
1.99151732e-08,1.99151732e-08,-1.17866803e-04,1.41440164e-04
1.99153637e-08,1.99153637e-08,-1.19338334e-04,1.43206000e-04
1.99155542e-08,1.99155542e-08,-1.20814949e-04,1.44977939e-04
1.99157447e-08,1.99157447e-08,-1.22296436e-04,1.46755723e-04
1.99159352e-08,1.99159352e-08,-1.23782581e-04,1.48539097e-04
1.99161257e-08,1.99161257e-08,-1.25273175e-04,1.50327810e-04
1.99163162e-08,1.99163162e-08,-1.26768011e-04,1.52121613e-04
1.99165067e-08,1.99165067e-08,-1.28266886e-04,1.53920263e-04
1.99166972e-08,1.99166972e-08,-1.29769598e-04,1.55723518e-04
1.99168877e-08,1.99168877e-08,-1.31275949e-04,1.57531139e-04
1.99170782e-08,1.99170782e-08,-1.32785743e-04,1.59342891e-04
1.99172687e-08,1.99172687e-08,-1.34298786e-04,1.61158543e-04
1.99174592e-08,1.99174592e-08,-1.35814889e-04,1.62977866e-04
1.99176497e-08,1.99176497e-08,-1.37333862e-04,1.64800635e-04
1.99178402e-08,1.99178402e-08,-1.38855522e-04,1.66626626e-04
1.99180307e-08,1.99180307e-08,-1.40379686e-04,1.68455623e-04
1.99182212e-08,1.99182212e-08,-1.41906173e-04,1.70287407e-04
1.99184117e-08,1.99184117e-08,-1.43434807e-04,1.72121768e-04
1.99186022e-08,1.99186022e-08,-1.44965412e-04,1.73958495e-04
1.99187927e-08,1.99187927e-08,-1.46497818e-04,1.75797381e-04
1.99189832e-08,1.99189832e-08,-1.48031854e-04,1.77638225e-04
1.99191737e-08,1.99191737e-08,-1.49567354e-04,1.79480824e-04
1.99193642e-08,1.99193642e-08,-1.51104153e-04,1.81324983e-04
1.99195547e-08,1.99195547e-08,-1.52642090e-04,1.83170508e-04
1.99197452e-08,1.99197452e-08,-1.54181005e-04,1.85017206e-04
1.99199357e-08,1.99199357e-08,-1.55720743e-04,1.86864891e-04
1.99201262e-08,1.99201262e-08,-1.57261148e-04,1.88713377e-04
1.99203167e-08,1.99203167e-08,-1.58802068e-04,1.90562482e-04
1.99205072e-08,1.99205072e-08,-1.60343356e-04,1.92412027e-04
1.99206977e-08,1.99206977e-08,-1.61884863e-04,1.94261836e-04
1.99208882e-08,1.99208882e-08,-1.63426446e-04,1.96111735e-04
1.99210787e-08,1.99210787e-08,-1.64967962e-04,1.97961554e-04
1.99212692e-08,1.99212692e-08,-1.66509271e-04,1.99811125e-04
1.99214597e-08,1.99214597e-08,-1.68050237e-04,2.01660284e-04
1.99216503e-08,1.99216503e-08,-1.69590723e-04,2.03508868e-04
1.99218408e-08,1.99218408e-08,-1.71130599e-04,2.05356719e-04
1.99220313e-08,1.99220313e-08,-1.72669732e-04,2.07203679e-04
1.99222218e-08,1.99222218e-08,-1.74207996e-04,2.09049595e-04
1.99224123e-08,1.99224123e-08,-1.75745263e-04,2.10894316e-04
1.99226028e-08,1.99226028e-08,-1.77281411e-04,2.12737693e-04
1.99227933e-08,1.99227933e-08,-1.78816317e-04,2.14579580e-04
1.99229838e-08,1.99229838e-08,-1.80349862e-04,2.16419835e-04
1.99231743e-08,1.99231743e-08,-1.81881930e-04,2.18258316e-04
1.99233648e-08,1.99233648e-08,-1.83412404e-04,2.20094885e-04
1.99235553e-08,1.99235553e-08,-1.84941173e-04,2.21929407e-04
1.99237458e-08,1.99237458e-08,-1.86468124e-04,2.23761749e-04
1.99239363e-08,1.99239363e-08,-1.87993149e-04,2.25591779e-04
1.99241268e-08,1.99241268e-08,-1.89516141e-04,2.27419370e-04
1.99243173e-08,1.99243173e-08,-1.91036996e-04,2.29244395e-04
1.99245078e-08,1.99245078e-08,-1.92555610e-04,2.31066732e-04
1.99246983e-08,1.99246983e-08,-1.94071882e-04,2.32886258e-04
1.99248888e-08,1.99248888e-08,-1.95585714e-04,2.34702856e-04
1.99250793e-08,1.99250793e-08,-1.97097007e-04,2.36516409e-04
1.99252698e-08,1.99252698e-08,-1.98605668e-04,2.38326802e-04
1.99254603e-08,1.99254603e-08,-2.00111603e-04,2.40133923e-04
1.99256508e-08,1.99256508e-08,-2.01614719e-04,2.41937663e-04
1.99258413e-08,1.99258413e-08,-2.03114929e-04,2.43737914e-04
1.99260318e-08,1.99260318e-08,-2.04612143e-04,2.45534571e-04
1.99262223e-08,1.99262223e-08,-2.06106275e-04,2.47327530e-04
1.99264128e-08,1.99264128e-08,-2.07597242e-04,2.49116690e-04
1.99266033e-08,1.99266033e-08,-2.09084960e-04,2.50901952e-04
1.99267938e-08,1.99267938e-08,-2.10569349e-04,2.52683218e-04
1.99269843e-08,1.99269843e-08,-2.12050329e-04,2.54460395e-04
1.99271748e-08,1.99271748e-08,-2.13527823e-04,2.56233388e-04
1.99273653e-08,1.99273653e-08,-2.15001755e-04,2.58002106e-04
1.99275558e-08,1.99275558e-08,-2.16472051e-04,2.59766462e-04
1.99277463e-08,1.99277463e-08,-2.17938639e-04,2.61526366e-04
1.99279368e-08,1.99279368e-08,-2.19401446e-04,2.63281735e-04
1.99281273e-08,1.99281273e-08,-2.20860404e-04,2.65032484e-04
1.99283178e-08,1.99283178e-08,-2.22315444e-04,2.66778533e-04
1.99285083e-08,1.99285083e-08,-2.23766501e-04,2.68519801e-04
1.99286988e-08,1.99286988e-08,-2.25213509e-04,2.70256211e-04
1.99288893e-08,1.99288893e-08,-2.26656405e-04,2.71987686e-04
1.99290798e-08,1.99290798e-08,-2.28095127e-04,2.73714153e-04
1.99292703e-08,1.99292703e-08,-2.29529615e-04,2.75435538e-04
1.99294608e-08,1.99294608e-08,-2.30959809e-04,2.77151771e-04
1.99296513e-08,1.99296513e-08,-2.32385652e-04,2.78862782e-04
1.99298418e-08,1.99298418e-08,-2.33807087e-04,2.80568505e-04
1.99300323e-08,1.99300323e-08,-2.35224061e-04,2.82268873e-04
1.99302228e-08,1.99302228e-08,-2.36636518e-04,2.83963822e-04
1.99304133e-08,1.99304133e-08,-2.38044408e-04,2.85653289e-04
1.99306039e-08,1.99306039e-08,-2.39447679e-04,2.87337214e-04
1.99307944e-08,1.99307944e-08,-2.40846281e-04,2.89015538e-04
1.99309849e-08,1.99309849e-08,-2.42240167e-04,2.90688201e-04
1.99311754e-08,1.99311754e-08,-2.43629290e-04,2.92355148e-04
1.99313659e-08,1.99313659e-08,-2.45013604e-04,2.94016325e-04
1.99315564e-08,1.99315564e-08,-2.46393064e-04,2.95671677e-04
1.99317469e-08,1.99317469e-08,-2.47767627e-04,2.97321152e-04
1.99319374e-08,1.99319374e-08,-2.49137251e-04,2.98964702e-04
1.99321279e-08,1.99321279e-08,-2.50501896e-04,3.00602275e-04
1.99323184e-08,1.99323184e-08,-2.51861522e-04,3.02233826e-04
1.99325089e-08,1.99325089e-08,-2.53216089e-04,3.03859307e-04
1.99326994e-08,1.99326994e-08,-2.54565562e-04,3.05478674e-04
1.99328899e-08,1.99328899e-08,-2.55909903e-04,3.07091884e-04
1.99330804e-08,1.99330804e-08,-2.57249078e-04,3.08698893e-04
1.99332709e-08,1.99332709e-08,-2.58583052e-04,3.10299662e-04
1.99334614e-08,1.99334614e-08,-2.59911793e-04,3.11894151e-04
1.99336519e-08,1.99336519e-08,-2.61235269e-04,3.13482322e-04
1.99338424e-08,1.99338424e-08,-2.62553448e-04,3.15064138e-04
1.99340329e-08,1.99340329e-08,-2.63866302e-04,3.16639563e-04
1.99342234e-08,1.99342234e-08,-2.65173802e-04,3.18208562e-04
1.99344139e-08,1.99344139e-08,-2.66475919e-04,3.19771103e-04
1.99346044e-08,1.99346044e-08,-2.67772627e-04,3.21327152e-04
1.99347949e-08,1.99347949e-08,-2.69063900e-04,3.22876680e-04
1.99349854e-08,1.99349854e-08,-2.70349714e-04,3.24419657e-04
1.99351759e-08,1.99351759e-08,-2.71630044e-04,3.25956053e-04
1.99353664e-08,1.99353664e-08,-2.72904868e-04,3.27485842e-04
1.99355569e-08,1.99355569e-08,-2.74174164e-04,3.29008996e-04
1.99357474e-08,1.99357474e-08,-2.75437910e-04,3.30525492e-04
1.99359379e-08,1.99359379e-08,-2.76696086e-04,3.32035303e-04
1.99361284e-08,1.99361284e-08,-2.77948674e-04,3.33538409e-04
1.99363189e-08,1.99363189e-08,-2.79195654e-04,3.35034785e-04
1.99365094e-08,1.99365094e-08,-2.80437010e-04,3.36524412e-04
1.99366999e-08,1.99366999e-08,-2.81672725e-04,3.38007270e-04
1.99368904e-08,1.99368904e-08,-2.82902782e-04,3.39483338e-04
1.99370809e-08,1.99370809e-08,-2.84127167e-04,3.40952600e-04
1.99372714e-08,1.99372714e-08,-2.85345866e-04,3.42415039e-04
1.99374619e-08,1.99374619e-08,-2.86558865e-04,3.43870638e-04
1.99376524e-08,1.99376524e-08,-2.87766152e-04,3.45319382e-04
1.99378429e-08,1.99378429e-08,-2.88967715e-04,3.46761258e-04
1.99380334e-08,1.99380334e-08,-2.90163542e-04,3.48196251e-04
1.99382239e-08,1.99382239e-08,-2.91353625e-04,3.49624350e-04
1.99384144e-08,1.99384144e-08,-2.92537952e-04,3.51045543e-04
1.99386049e-08,1.99386049e-08,-2.93716517e-04,3.52459820e-04
1.99387954e-08,1.99387954e-08,-2.94889309e-04,3.53867171e-04
1.99389859e-08,1.99389859e-08,-2.96056322e-04,3.55267587e-04
1.99391764e-08,1.99391764e-08,-2.97217550e-04,3.56661060e-04
1.99393669e-08,1.99393669e-08,-2.98372986e-04,3.58047583e-04
1.99395574e-08,1.99395574e-08,-2.99522625e-04,3.59427151e-04
1.99397480e-08,1.99397480e-08,-3.00666463e-04,3.60799756e-04
1.99399385e-08,1.99399385e-08,-3.01804495e-04,3.62165395e-04
1.99401290e-08,1.99401290e-08,-3.02936719e-04,3.63524063e-04
1.99403195e-08,1.99403195e-08,-3.04063131e-04,3.64875757e-04
1.99405100e-08,1.99405100e-08,-3.05183730e-04,3.66220476e-04
1.99407005e-08,1.99407005e-08,-3.06298514e-04,3.67558216e-04
1.99408910e-08,1.99408910e-08,-3.07407482e-04,3.68888978e-04
1.99410815e-08,1.99410815e-08,-3.08510634e-04,3.70212760e-04
1.99412720e-08,1.99412720e-08,-3.09607970e-04,3.71529564e-04
1.99414625e-08,1.99414625e-08,-3.10699492e-04,3.72839390e-04
1.99416530e-08,1.99416530e-08,-3.11785200e-04,3.74142240e-04
1.99418435e-08,1.99418435e-08,-3.12865098e-04,3.75438117e-04
1.99420340e-08,1.99420340e-08,-3.13939186e-04,3.76727024e-04
1.99422245e-08,1.99422245e-08,-3.15007470e-04,3.78008964e-04
1.99424150e-08,1.99424150e-08,-3.16069951e-04,3.79283941e-04
1.99426055e-08,1.99426055e-08,-3.17126635e-04,3.80551962e-04
1.99427960e-08,1.99427960e-08,-3.18177526e-04,3.81813031e-04
1.99429865e-08,1.99429865e-08,-3.19222629e-04,3.83067155e-04
1.99431770e-08,1.99431770e-08,-3.20261950e-04,3.84314340e-04
1.99433675e-08,1.99433675e-08,-3.21295495e-04,3.85554594e-04
1.99435580e-08,1.99435580e-08,-3.22323271e-04,3.86787925e-04
1.99437485e-08,1.99437485e-08,-3.23345284e-04,3.88014341e-04
1.99439390e-08,1.99439390e-08,-3.24361542e-04,3.89233851e-04
1.99441295e-08,1.99441295e-08,-3.25372054e-04,3.90446465e-04
1.99443200e-08,1.99443200e-08,-3.26376827e-04,3.91652193e-04
1.99445105e-08,1.99445105e-08,-3.27375871e-04,3.92851045e-04
1.99447010e-08,1.99447010e-08,-3.28369194e-04,3.94043033e-04
1.99448915e-08,1.99448915e-08,-3.29356807e-04,3.95228168e-04
1.99450820e-08,1.99450820e-08,-3.30338719e-04,3.96406462e-04
1.99452725e-08,1.99452725e-08,-3.31314940e-04,3.97577929e-04
1.99454630e-08,1.99454630e-08,-3.32285483e-04,3.98742580e-04
1.99456535e-08,1.99456535e-08,-3.33250357e-04,3.99900429e-04
1.99458440e-08,1.99458440e-08,-3.34209576e-04,4.01051491e-04
1.99460345e-08,1.99460345e-08,-3.35163149e-04,4.02195779e-04
1.99462250e-08,1.99462250e-08,-3.36111090e-04,4.03333308e-04
1.99464155e-08,1.99464155e-08,-3.37053412e-04,4.04464094e-04
1.99466060e-08,1.99466060e-08,-3.37990127e-04,4.05588152e-04
1.99467965e-08,1.99467965e-08,-3.38921249e-04,4.06705499e-04
1.99469870e-08,1.99469870e-08,-3.39846791e-04,4.07816150e-04
1.99471775e-08,1.99471775e-08,-3.40766768e-04,4.08920122e-04
1.99473680e-08,1.99473680e-08,-3.41681194e-04,4.10017432e-04
1.99475585e-08,1.99475585e-08,-3.42590082e-04,4.11108099e-04
1.99477490e-08,1.99477490e-08,-3.43493449e-04,4.12192139e-04
1.99479395e-08,1.99479395e-08,-3.44391310e-04,4.13269572e-04
1.99481300e-08,1.99481300e-08,-3.45283679e-04,4.14340415e-04
1.99483205e-08,1.99483205e-08,-3.46148259e-04,4.15377911e-04
1.99485110e-08,1.99485110e-08,-3.46942994e-04,4.16331592e-04
1.99487015e-08,1.99487015e-08,-3.47666245e-04,4.17199494e-04
1.99488921e-08,1.99488921e-08,-3.48317349e-04,4.17980819e-04
1.99490826e-08,1.99490826e-08,-3.48895672e-04,4.18674806e-04
1.99492731e-08,1.99492731e-08,-3.49400605e-04,4.19280726e-04
1.99494636e-08,1.99494636e-08,-3.49831570e-04,4.19797884e-04
1.99496541e-08,1.99496541e-08,-3.50188014e-04,4.20225617e-04
1.99498255e-08,1.99498255e-08,-3.50444661e-04,4.20533593e-04
1.99499970e-08,1.99499970e-08,-3.50640154e-04,4.20768185e-04
1.99501684e-08,1.99501684e-08,-3.50774144e-04,4.20928973e-04
1.99503399e-08,1.99503399e-08,-3.50846301e-04,4.21015561e-04
1.99505113e-08,1.99505113e-08,-3.50856309e-04,4.21027570e-04
1.99506828e-08,1.99506828e-08,-3.50803868e-04,4.20964641e-04
1.99508542e-08,1.99508542e-08,-3.50688696e-04,4.20826435e-04
1.99510257e-08,1.99510257e-08,-3.50510524e-04,4.20612629e-04
1.99511971e-08,1.99511971e-08,-3.50269101e-04,4.20322921e-04
1.99513514e-08,1.99513514e-08,-3.49997541e-04,4.19997049e-04
1.99515057e-08,1.99515057e-08,-3.49674392e-04,4.19609270e-04
1.99516600e-08,1.99516600e-08,-3.49299500e-04,4.19159400e-04
1.99518144e-08,1.99518144e-08,-3.48872758e-04,4.18647309e-04
1.99519687e-08,1.99519687e-08,-3.48394168e-04,4.18073001e-04
1.99521230e-08,1.99521230e-08,-3.47863843e-04,4.17436611e-04
1.99522773e-08,1.99522773e-08,-3.47281950e-04,4.16738340e-04
1.99524316e-08,1.99524316e-08,-3.46648699e-04,4.15978439e-04
1.99525859e-08,1.99525859e-08,-3.45964339e-04,4.15157207e-04
1.99527402e-08,1.99527402e-08,-3.45229160e-04,4.14274992e-04
1.99528945e-08,1.99528945e-08,-3.44443489e-04,4.13332186e-04
1.99530488e-08,1.99530488e-08,-3.43607693e-04,4.12329231e-04
1.99532031e-08,1.99532031e-08,-3.42722175e-04,4.11266610e-04
1.99533574e-08,1.99533574e-08,-3.41787375e-04,4.10144849e-04
1.99535117e-08,1.99535117e-08,-3.40803767e-04,4.08964520e-04
1.99536660e-08,1.99536660e-08,-3.39771861e-04,4.07726233e-04
1.99538203e-08,1.99538203e-08,-3.38692198e-04,4.06430638e-04
1.99539746e-08,1.99539746e-08,-3.37565353e-04,4.05078424e-04
1.99541290e-08,1.99541290e-08,-3.36391931e-04,4.03670318e-04
1.99542833e-08,1.99542833e-08,-3.35172568e-04,4.02207081e-04
1.99544376e-08,1.99544376e-08,-3.33907926e-04,4.00689512e-04
1.99545919e-08,1.99545919e-08,-3.32598699e-04,3.99118439e-04
1.99547462e-08,1.99547462e-08,-3.31245605e-04,3.97494726e-04
1.99549005e-08,1.99549005e-08,-3.29849388e-04,3.95819265e-04
1.99550548e-08,1.99550548e-08,-3.28410815e-04,3.94092978e-04
1.99552091e-08,1.99552091e-08,-3.26930679e-04,3.92316815e-04
1.99553634e-08,1.99553634e-08,-3.25409794e-04,3.90491752e-04
1.99555177e-08,1.99555177e-08,-3.23848992e-04,3.88618790e-04
1.99556720e-08,1.99556720e-08,-3.22249128e-04,3.86698954e-04
1.99558263e-08,1.99558263e-08,-3.20611075e-04,3.84733290e-04
1.99559806e-08,1.99559806e-08,-3.18935722e-04,3.82722866e-04
1.99561349e-08,1.99561349e-08,-3.17223974e-04,3.80668769e-04
1.99562892e-08,1.99562892e-08,-3.15476752e-04,3.78572102e-04
1.99564436e-08,1.99564436e-08,-3.13694990e-04,3.76433988e-04
1.99565979e-08,1.99565979e-08,-3.11879635e-04,3.74255562e-04
1.99567522e-08,1.99567522e-08,-3.10031644e-04,3.72037973e-04
1.99569065e-08,1.99569065e-08,-3.08151986e-04,3.69782383e-04
1.99570608e-08,1.99570608e-08,-3.06241638e-04,3.67489966e-04
1.99572151e-08,1.99572151e-08,-3.04301585e-04,3.65161902e-04
1.99573694e-08,1.99573694e-08,-3.02332819e-04,3.62799383e-04
1.99575237e-08,1.99575237e-08,-3.00336338e-04,3.60403606e-04
1.99576780e-08,1.99576780e-08,-2.98313143e-04,3.57975772e-04
1.99578323e-08,1.99578323e-08,-2.96264241e-04,3.55517090e-04
1.99579866e-08,1.99579866e-08,-2.94190640e-04,3.53028768e-04
1.99581409e-08,1.99581409e-08,-2.92093349e-04,3.50512019e-04
1.99582952e-08,1.99582952e-08,-2.89973378e-04,3.47968054e-04
1.99584495e-08,1.99584495e-08,-2.87831738e-04,3.45398085e-04
1.99586038e-08,1.99586038e-08,-2.85669436e-04,3.42803323e-04
1.99587582e-08,1.99587582e-08,-2.83487477e-04,3.40184973e-04
1.99589125e-08,1.99589125e-08,-2.81286865e-04,3.37544238e-04
1.99590668e-08,1.99590668e-08,-2.79068597e-04,3.34882316e-04
1.99592211e-08,1.99592211e-08,-2.76833666e-04,3.32200400e-04
1.99593754e-08,1.99593754e-08,-2.74583060e-04,3.29499672e-04
1.99595297e-08,1.99595297e-08,-2.72317759e-04,3.26781311e-04
1.99596840e-08,1.99596840e-08,-2.70038736e-04,3.24046483e-04
1.99598383e-08,1.99598383e-08,-2.67746955e-04,3.21296347e-04
1.99599926e-08,1.99599926e-08,-2.65443374e-04,3.18532048e-04
1.99601469e-08,1.99601469e-08,-2.63128937e-04,3.15754724e-04
1.99603012e-08,1.99603012e-08,-2.60804580e-04,3.12965496e-04
1.99604555e-08,1.99604555e-08,-2.58471230e-04,3.10165476e-04
1.99606098e-08,1.99606098e-08,-2.56129800e-04,3.07355759e-04
1.99607641e-08,1.99607641e-08,-2.53781190e-04,3.04537428e-04
1.99609184e-08,1.99609184e-08,-2.51426291e-04,3.01711549e-04
1.99610728e-08,1.99610728e-08,-2.49065978e-04,2.98879174e-04
1.99612271e-08,1.99612271e-08,-2.46701114e-04,2.96041336e-04
1.99613814e-08,1.99613814e-08,-2.44332547e-04,2.93199056e-04
1.99615357e-08,1.99615357e-08,-2.41961111e-04,2.90353333e-04
1.99616900e-08,1.99616900e-08,-2.39587625e-04,2.87505150e-04
1.99618443e-08,1.99618443e-08,-2.37212894e-04,2.84655473e-04
1.99619986e-08,1.99619986e-08,-2.34837707e-04,2.81805249e-04
1.99621529e-08,1.99621529e-08,-2.32462836e-04,2.78955403e-04
1.99623072e-08,1.99623072e-08,-2.30089038e-04,2.76106846e-04
1.99624615e-08,1.99624615e-08,-2.27717055e-04,2.73260466e-04
1.99626158e-08,1.99626158e-08,-2.25347609e-04,2.70417131e-04
1.99627701e-08,1.99627701e-08,-2.22981409e-04,2.67577691e-04
1.99629244e-08,1.99629244e-08,-2.20619145e-04,2.64742975e-04
1.99630787e-08,1.99630787e-08,-2.18261492e-04,2.61913790e-04
1.99632331e-08,1.99632331e-08,-2.15909105e-04,2.59090925e-04
1.99633874e-08,1.99633874e-08,-2.13562623e-04,2.56275148e-04
1.99635417e-08,1.99635417e-08,-2.11222670e-04,2.53467204e-04
1.99636960e-08,1.99636960e-08,-2.08889850e-04,2.50667820e-04
1.99638503e-08,1.99638503e-08,-2.06564750e-04,2.47877699e-04
1.99640046e-08,1.99640046e-08,-2.04247940e-04,2.45097528e-04
1.99641589e-08,1.99641589e-08,-2.01939973e-04,2.42327968e-04
1.99643132e-08,1.99643132e-08,-1.99641385e-04,2.39569662e-04
1.99644675e-08,1.99644675e-08,-1.97352693e-04,2.36823232e-04
1.99646218e-08,1.99646218e-08,-1.95074400e-04,2.34089280e-04
1.99647761e-08,1.99647761e-08,-1.92806987e-04,2.31368385e-04
1.99649304e-08,1.99649304e-08,-1.90550924e-04,2.28661108e-04
1.99650847e-08,1.99650847e-08,-1.88306658e-04,2.25967990e-04
1.99652390e-08,1.99652390e-08,-1.86074624e-04,2.23289549e-04
1.99653933e-08,1.99653933e-08,-1.83855239e-04,2.20626286e-04
1.99655477e-08,1.99655477e-08,-1.81648901e-04,2.17978681e-04
1.99657020e-08,1.99657020e-08,-1.79455996e-04,2.15347195e-04
1.99658563e-08,1.99658563e-08,-1.77276890e-04,2.12732268e-04
1.99660106e-08,1.99660106e-08,-1.75111936e-04,2.10134323e-04
1.99661649e-08,1.99661649e-08,-1.72961469e-04,2.07553762e-04
1.99663192e-08,1.99663192e-08,-1.70825810e-04,2.04990972e-04
1.99664735e-08,1.99664735e-08,-1.68705264e-04,2.02446317e-04
1.99666278e-08,1.99666278e-08,-1.66600122e-04,1.99920146e-04
1.99667821e-08,1.99667821e-08,-1.64510658e-04,1.97412790e-04
1.99669364e-08,1.99669364e-08,-1.62437134e-04,1.94924561e-04
1.99670907e-08,1.99670907e-08,-1.60379796e-04,1.92455755e-04
1.99672450e-08,1.99672450e-08,-1.58338876e-04,1.90006651e-04
1.99673993e-08,1.99673993e-08,-1.56314592e-04,1.87577510e-04
1.99675536e-08,1.99675536e-08,-1.54307150e-04,1.85168580e-04
1.99677079e-08,1.99677079e-08,-1.52316741e-04,1.82780089e-04
1.99678623e-08,1.99678623e-08,-1.50343543e-04,1.80412252e-04
1.99680166e-08,1.99680166e-08,-1.48387723e-04,1.78065268e-04
1.99681709e-08,1.99681709e-08,-1.46449435e-04,1.75739322e-04
1.99683252e-08,1.99683252e-08,-1.44528818e-04,1.73434582e-04
1.99684795e-08,1.99684795e-08,-1.42626003e-04,1.71151204e-04
1.99686338e-08,1.99686338e-08,-1.40741108e-04,1.68889329e-04
1.99687881e-08,1.99687881e-08,-1.38874238e-04,1.66649085e-04
1.99689424e-08,1.99689424e-08,-1.37025489e-04,1.64430587e-04
1.99690967e-08,1.99690967e-08,-1.35194945e-04,1.62233934e-04
1.99692510e-08,1.99692510e-08,-1.33382681e-04,1.60059218e-04
1.99694053e-08,1.99694053e-08,-1.31588761e-04,1.57906513e-04
1.99695596e-08,1.99695596e-08,-1.29813238e-04,1.55775886e-04
1.99697139e-08,1.99697139e-08,-1.28056157e-04,1.53667388e-04
1.99698682e-08,1.99698682e-08,-1.26317552e-04,1.51581063e-04
1.99700225e-08,1.99700225e-08,-1.24597451e-04,1.49516941e-04
1.99701769e-08,1.99701769e-08,-1.22895869e-04,1.47475043e-04
1.99703312e-08,1.99703312e-08,-1.21212815e-04,1.45455378e-04
1.99704855e-08,1.99704855e-08,-1.19548291e-04,1.43457949e-04
1.99706398e-08,1.99706398e-08,-1.17902287e-04,1.41482744e-04
1.99707941e-08,1.99707941e-08,-1.16274789e-04,1.39529747e-04
1.99709484e-08,1.99709484e-08,-1.14665774e-04,1.37598928e-04
1.99711027e-08,1.99711027e-08,-1.13075211e-04,1.35690254e-04
1.99712570e-08,1.99712570e-08,-1.11503065e-04,1.33803678e-04
1.99714113e-08,1.99714113e-08,-1.09949291e-04,1.31939149e-04
1.99715656e-08,1.99715656e-08,-1.08413839e-04,1.30096607e-04
1.99717199e-08,1.99717199e-08,-1.06896653e-04,1.28275983e-04
1.99718742e-08,1.99718742e-08,-1.05397670e-04,1.26477205e-04
1.99720285e-08,1.99720285e-08,-1.03916824e-04,1.24700188e-04
1.99721828e-08,1.99721828e-08,-1.02454039e-04,1.22944847e-04
1.99723371e-08,1.99723371e-08,-1.01009238e-04,1.21211085e-04
1.99724915e-08,1.99724915e-08,-9.95823361e-05,1.19498803e-04
1.99726458e-08,1.99726458e-08,-9.81732455e-05,1.17807895e-04
1.99728001e-08,1.99728001e-08,-9.67818730e-05,1.16138248e-04
1.99729544e-08,1.99729544e-08,-9.54081206e-05,1.14489745e-04
1.99731087e-08,1.99731087e-08,-9.40518869e-05,1.12862264e-04
1.99732630e-08,1.99732630e-08,-9.27130657e-05,1.11255679e-04
1.99734173e-08,1.99734173e-08,-9.13915479e-05,1.09669857e-04
1.99735716e-08,1.99735716e-08,-9.00872199e-05,1.08104664e-04
1.99737259e-08,1.99737259e-08,-8.87999654e-05,1.06559959e-04
1.99738802e-08,1.99738802e-08,-8.75296645e-05,1.05035597e-04
1.99740345e-08,1.99740345e-08,-8.62761943e-05,1.03531433e-04
1.99741888e-08,1.99741888e-08,-8.50394290e-05,1.02047315e-04
1.99743431e-08,1.99743431e-08,-8.38192403e-05,1.00583088e-04
1.99744974e-08,1.99744974e-08,-8.26154969e-05,9.91385963e-05
1.99746517e-08,1.99746517e-08,-8.14280658e-05,9.77136789e-05
