TIME,TIME,I(VDD),{V(VDD)*I(VDD)},{-V(VDD)*I(VDD)}
1.13500000e-08,1.13500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.15500000e-08,1.15500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.17500000e-08,1.17500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.19500000e-08,1.19500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.21500000e-08,1.21500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.23500000e-08,1.23500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.25500000e-08,1.25500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.27500000e-08,1.27500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.29500000e-08,1.29500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.31500000e-08,1.31500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.33500000e-08,1.33500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.35500000e-08,1.35500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.37500000e-08,1.37500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.39500000e-08,1.39500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.41500000e-08,1.41500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.43500000e-08,1.43500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.45500000e-08,1.45500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.47500000e-08,1.47500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.49500000e-08,1.49500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.51500000e-08,1.51500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.53500000e-08,1.53500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.55500000e-08,1.55500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.57500000e-08,1.57500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.59500000e-08,1.59500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.61500000e-08,1.61500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.63500000e-08,1.63500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.65500000e-08,1.65500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.67500000e-08,1.67500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.69500000e-08,1.69500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.71500000e-08,1.71500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.73500000e-08,1.73500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.75500000e-08,1.75500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.77500000e-08,1.77500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.79500000e-08,1.79500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.81500000e-08,1.81500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.83500000e-08,1.83500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.85500000e-08,1.85500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.87500000e-08,1.87500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.89500000e-08,1.89500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.91500000e-08,1.91500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.93500000e-08,1.93500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.95500000e-08,1.95500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.97500000e-08,1.97500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
1.99500000e-08,1.99500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.01500000e-08,2.01500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.03500000e-08,2.03500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.05500000e-08,2.05500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.07500000e-08,2.07500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.09500000e-08,2.09500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.11500000e-08,2.11500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.13500000e-08,2.13500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.15500000e-08,2.15500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.17500000e-08,2.17500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.19500000e-08,2.19500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.21500000e-08,2.21500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.23500000e-08,2.23500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.25500000e-08,2.25500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.27500000e-08,2.27500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.29500000e-08,2.29500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.31500000e-08,2.31500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.33500000e-08,2.33500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.35500000e-08,2.35500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.37500000e-08,2.37500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.39500000e-08,2.39500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.41500000e-08,2.41500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.43500000e-08,2.43500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.45500000e-08,2.45500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.47500000e-08,2.47500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.49500000e-08,2.49500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
2.51500000e-08,2.51500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
