TIME,TIME,I(VDD),{-V(VDD)*I(VDD)}
5.91394691e-08,5.91394691e-08,-5.59449462e-06,6.71339354e-06
5.91405011e-08,5.91405011e-08,-5.76643001e-06,6.91971601e-06
5.91415331e-08,5.91415331e-08,-5.94422127e-06,7.13306553e-06
5.91425651e-08,5.91425651e-08,-6.12792195e-06,7.35350635e-06
5.91435971e-08,5.91435971e-08,-6.31758942e-06,7.58110730e-06
5.91446291e-08,5.91446291e-08,-6.51327965e-06,7.81593558e-06
5.91456611e-08,5.91456611e-08,-6.71505259e-06,8.05806310e-06
5.91466932e-08,5.91466932e-08,-6.92296688e-06,8.30756025e-06
5.91477252e-08,5.91477252e-08,-7.13708525e-06,8.56450230e-06
5.91486540e-08,5.91486540e-08,-7.33514686e-06,8.80217623e-06
5.91495828e-08,5.91495828e-08,-7.53833171e-06,9.04599805e-06
5.91505116e-08,5.91505116e-08,-7.74668643e-06,9.29602371e-06
5.91514404e-08,5.91514404e-08,-7.96026140e-06,9.55231368e-06
5.91523692e-08,5.91523692e-08,-8.17910548e-06,9.81492658e-06
5.91532980e-08,5.91532980e-08,-8.40327138e-06,1.00839257e-05
5.91542268e-08,5.91542268e-08,-8.63281036e-06,1.03593724e-05
5.91551556e-08,5.91551556e-08,-8.86777766e-06,1.06413332e-05
5.91560844e-08,5.91560844e-08,-9.10822715e-06,1.09298726e-05
5.91570132e-08,5.91570132e-08,-9.35421679e-06,1.12250601e-05
5.91579421e-08,5.91579421e-08,-9.60580331e-06,1.15269640e-05
5.91588709e-08,5.91588709e-08,-9.86304760e-06,1.18356571e-05
5.91597997e-08,5.91597997e-08,-1.01260095e-05,1.21512114e-05
5.91607285e-08,5.91607285e-08,-1.03947531e-05,1.24737037e-05
5.91616573e-08,5.91616573e-08,-1.06693415e-05,1.28032098e-05
5.91625861e-08,5.91625861e-08,-1.09498424e-05,1.31398109e-05
5.91635149e-08,5.91635149e-08,-1.12363226e-05,1.34835871e-05
5.91644437e-08,5.91644437e-08,-1.15288535e-05,1.38346242e-05
5.91653725e-08,5.91653725e-08,-1.18275058e-05,1.41930070e-05
5.91663013e-08,5.91663013e-08,-1.21323552e-05,1.45588262e-05
5.91672301e-08,5.91672301e-08,-1.24434767e-05,1.49321720e-05
5.91681589e-08,5.91681589e-08,-1.27609504e-05,1.53131405e-05
5.91690877e-08,5.91690877e-08,-1.30848562e-05,1.57018275e-05
5.91700166e-08,5.91700166e-08,-1.34152792e-05,1.60983350e-05
5.91709454e-08,5.91709454e-08,-1.37523042e-05,1.65027651e-05
5.91718742e-08,5.91718742e-08,-1.40960219e-05,1.69152263e-05
5.91728030e-08,5.91728030e-08,-1.44465229e-05,1.73358274e-05
5.91737318e-08,5.91737318e-08,-1.48039035e-05,1.77646842e-05
5.91746606e-08,5.91746606e-08,-1.51682608e-05,1.82019130e-05
5.91755894e-08,5.91755894e-08,-1.55396976e-05,1.86476372e-05
5.91765182e-08,5.91765182e-08,-1.59183178e-05,1.91019813e-05
5.91774470e-08,5.91774470e-08,-1.63042313e-05,1.95650775e-05
5.91783758e-08,5.91783758e-08,-1.66975495e-05,2.00370593e-05
5.91793046e-08,5.91793046e-08,-1.70983903e-05,2.05180684e-05
5.91802334e-08,5.91802334e-08,-1.75068733e-05,2.10082480e-05
5.91811622e-08,5.91811622e-08,-1.79231252e-05,2.15077503e-05
5.91820911e-08,5.91820911e-08,-1.83472747e-05,2.20167297e-05
5.91830199e-08,5.91830199e-08,-1.87794581e-05,2.25353497e-05
5.91839487e-08,5.91839487e-08,-1.92198140e-05,2.30637769e-05
5.91848775e-08,5.91848775e-08,-1.96684896e-05,2.36021875e-05
5.91858063e-08,5.91858063e-08,-2.01256346e-05,2.41507616e-05
5.91867351e-08,5.91867351e-08,-2.05914079e-05,2.47096894e-05
5.91876639e-08,5.91876639e-08,-2.10659716e-05,2.52791659e-05
5.91885927e-08,5.91885927e-08,-2.15494976e-05,2.58593971e-05
5.91895215e-08,5.91895215e-08,-2.20421619e-05,2.64505942e-05
5.91904503e-08,5.91904503e-08,-2.25441507e-05,2.70529808e-05
5.91913791e-08,5.91913791e-08,-2.30556554e-05,2.76667865e-05
5.91923079e-08,5.91923079e-08,-2.35768784e-05,2.82922541e-05
5.91931439e-08,5.91931439e-08,-2.40544589e-05,2.88653507e-05
5.91939798e-08,5.91939798e-08,-2.45402403e-05,2.94482884e-05
5.91948157e-08,5.91948157e-08,-2.50343871e-05,3.00412645e-05
5.91956516e-08,5.91956516e-08,-2.55370728e-05,3.06444873e-05
5.91964876e-08,5.91964876e-08,-2.60484755e-05,3.12581706e-05
5.91973235e-08,5.91973235e-08,-2.65687835e-05,3.18825402e-05
5.91981594e-08,5.91981594e-08,-2.70981900e-05,3.25178280e-05
5.91989954e-08,5.91989954e-08,-2.76368992e-05,3.31642790e-05
5.91998313e-08,5.91998313e-08,-2.81851211e-05,3.38221454e-05
5.92005836e-08,5.92005836e-08,-2.86868362e-05,3.44242035e-05
5.92013360e-08,5.92013360e-08,-2.91966026e-05,3.50359231e-05
5.92020883e-08,5.92020883e-08,-2.97145957e-05,3.56575148e-05
5.92028406e-08,5.92028406e-08,-3.02409951e-05,3.62891942e-05
5.92035930e-08,5.92035930e-08,-3.07759906e-05,3.69311888e-05
5.92043453e-08,5.92043453e-08,-3.13197768e-05,3.75837322e-05
5.92050976e-08,5.92050976e-08,-3.18725590e-05,3.82470708e-05
5.92058500e-08,5.92058500e-08,-3.24345484e-05,3.89214581e-05
5.92065271e-08,5.92065271e-08,-3.29483933e-05,3.95380720e-05
5.92072042e-08,5.92072042e-08,-3.34700428e-05,4.01640513e-05
5.92078813e-08,5.92078813e-08,-3.39996725e-05,4.07996070e-05
5.92085584e-08,5.92085584e-08,-3.45374619e-05,4.14449543e-05
5.92092355e-08,5.92092355e-08,-3.50836004e-05,4.21003205e-05
5.92099126e-08,5.92099126e-08,-3.56382820e-05,4.27659383e-05
5.92105897e-08,5.92105897e-08,-3.62017110e-05,4.34420532e-05
5.92112668e-08,5.92112668e-08,-3.67740972e-05,4.41289167e-05
5.92119439e-08,5.92119439e-08,-3.73556617e-05,4.48267940e-05
5.92126210e-08,5.92126210e-08,-3.79466316e-05,4.55359579e-05
5.92132981e-08,5.92132981e-08,-3.85472460e-05,4.62566952e-05
5.92139752e-08,5.92139752e-08,-3.91577513e-05,4.69893016e-05
5.92146523e-08,5.92146523e-08,-3.97784068e-05,4.77340881e-05
5.92153294e-08,5.92153294e-08,-4.04094498e-05,4.84913398e-05
5.92160065e-08,5.92160065e-08,-4.10510006e-05,4.92612007e-05
5.92166159e-08,5.92166159e-08,-4.16373941e-05,4.99648729e-05
5.92172253e-08,5.92172253e-08,-4.22323185e-05,5.06787821e-05
5.92178346e-08,5.92178346e-08,-4.28357799e-05,5.14029358e-05
5.92184440e-08,5.92184440e-08,-4.34477881e-05,5.21373457e-05
5.92190534e-08,5.92190534e-08,-4.40683507e-05,5.28820208e-05
5.92196628e-08,5.92196628e-08,-4.46974788e-05,5.36369746e-05
5.92202722e-08,5.92202722e-08,-4.53351814e-05,5.44022177e-05
5.92208816e-08,5.92208816e-08,-4.59814709e-05,5.51777651e-05
5.92214910e-08,5.92214910e-08,-4.66363572e-05,5.59636286e-05
5.92221004e-08,5.92221004e-08,-4.72998538e-05,5.67598246e-05
5.92227098e-08,5.92227098e-08,-4.79719719e-05,5.75663662e-05
5.92233192e-08,5.92233192e-08,-4.86527257e-05,5.83832708e-05
5.92239285e-08,5.92239285e-08,-4.93421272e-05,5.92105527e-05
5.92245379e-08,5.92245379e-08,-5.00401918e-05,6.00482302e-05
5.92251473e-08,5.92251473e-08,-5.07469321e-05,6.08963186e-05
5.92257567e-08,5.92257567e-08,-5.14623642e-05,6.17548371e-05
5.92263661e-08,5.92263661e-08,-5.21865016e-05,6.26238019e-05
5.92269755e-08,5.92269755e-08,-5.29193608e-05,6.35032329e-05
5.92275849e-08,5.92275849e-08,-5.36609560e-05,6.43931472e-05
5.92281943e-08,5.92281943e-08,-5.44113044e-05,6.52935653e-05
5.92288037e-08,5.92288037e-08,-5.51704208e-05,6.62045050e-05
5.92294131e-08,5.92294131e-08,-5.59383229e-05,6.71259875e-05
5.92299615e-08,5.92299615e-08,-5.66369597e-05,6.79643516e-05
5.92305100e-08,5.92305100e-08,-5.73427386e-05,6.88112864e-05
5.92310584e-08,5.92310584e-08,-5.80556708e-05,6.96668050e-05
5.92316069e-08,5.92316069e-08,-5.87757701e-05,7.05309241e-05
5.92321553e-08,5.92321553e-08,-5.95030477e-05,7.14036573e-05
5.92327038e-08,5.92327038e-08,-6.02375179e-05,7.22850215e-05
5.92332522e-08,5.92332522e-08,-6.09791921e-05,7.31750305e-05
5.92338007e-08,5.92338007e-08,-6.17280848e-05,7.40737017e-05
5.92343491e-08,5.92343491e-08,-6.24842075e-05,7.49810490e-05
5.92348976e-08,5.92348976e-08,-6.32475750e-05,7.58970900e-05
5.92354460e-08,5.92354460e-08,-6.40181991e-05,7.68218390e-05
5.92359945e-08,5.92359945e-08,-6.47960947e-05,7.77553136e-05
5.92365429e-08,5.92365429e-08,-6.55812737e-05,7.86975284e-05
5.92370914e-08,5.92370914e-08,-6.63737511e-05,7.96485013e-05
5.92376398e-08,5.92376398e-08,-6.71735391e-05,8.06082469e-05
5.92381883e-08,5.92381883e-08,-6.79806529e-05,8.15767835e-05
5.92387367e-08,5.92387367e-08,-6.87951048e-05,8.25541257e-05
5.92392852e-08,5.92392852e-08,-6.96169100e-05,8.35402919e-05
5.92398336e-08,5.92398336e-08,-7.04460810e-05,8.45352972e-05
5.92403821e-08,5.92403821e-08,-7.12826331e-05,8.55391598e-05
5.92409306e-08,5.92409306e-08,-7.21265791e-05,8.65518949e-05
5.92414790e-08,5.92414790e-08,-7.29779342e-05,8.75735211e-05
5.92419726e-08,5.92419726e-08,-7.37504996e-05,8.85005995e-05
5.92424662e-08,5.92424662e-08,-7.45290882e-05,8.94349059e-05
5.92429598e-08,5.92429598e-08,-7.53137092e-05,9.03764510e-05
5.92434534e-08,5.92434534e-08,-7.61043742e-05,9.13252491e-05
5.92439470e-08,5.92439470e-08,-7.69010924e-05,9.22813108e-05
5.92444406e-08,5.92444406e-08,-7.77038754e-05,9.32446505e-05
5.92449342e-08,5.92449342e-08,-7.85127325e-05,9.42152790e-05
5.92454279e-08,5.92454279e-08,-7.93276754e-05,9.51932104e-05
5.92459215e-08,5.92459215e-08,-8.01487133e-05,9.61784559e-05
5.92464151e-08,5.92464151e-08,-8.09758580e-05,9.71710297e-05
5.92469087e-08,5.92469087e-08,-8.18091189e-05,9.81709427e-05
5.92474023e-08,5.92474023e-08,-8.26485078e-05,9.91782093e-05
5.92478959e-08,5.92478959e-08,-8.34940339e-05,1.00192841e-04
5.92483895e-08,5.92483895e-08,-8.43457093e-05,1.01214851e-04
5.92488831e-08,5.92488831e-08,-8.52035431e-05,1.02244252e-04
5.92493767e-08,5.92493767e-08,-8.60675474e-05,1.03281057e-04
5.92498703e-08,5.92498703e-08,-8.69377316e-05,1.04325278e-04
5.92503639e-08,5.92503639e-08,-8.78141075e-05,1.05376929e-04
5.92508575e-08,5.92508575e-08,-8.86966847e-05,1.06436022e-04
5.92513511e-08,5.92513511e-08,-8.95854751e-05,1.07502570e-04
5.92518447e-08,5.92518447e-08,-9.04804882e-05,1.08576586e-04
5.92523383e-08,5.92523383e-08,-9.13817359e-05,1.09658083e-04
5.92528320e-08,5.92528320e-08,-9.22892278e-05,1.10747073e-04
5.92533256e-08,5.92533256e-08,-9.32029760e-05,1.11843571e-04
5.92538192e-08,5.92538192e-08,-9.41229897e-05,1.12947588e-04
5.92543128e-08,5.92543128e-08,-9.50492814e-05,1.14059138e-04
5.92548064e-08,5.92548064e-08,-9.59818602e-05,1.15178232e-04
5.92553000e-08,5.92553000e-08,-9.69207385e-05,1.16304886e-04
5.92557936e-08,5.92557936e-08,-9.78659257e-05,1.17439111e-04
5.92562378e-08,5.92562378e-08,-9.87219987e-05,1.18466398e-04
5.92566821e-08,5.92566821e-08,-9.95831984e-05,1.19499838e-04
5.92571263e-08,5.92571263e-08,-1.00449534e-04,1.20539441e-04
5.92575706e-08,5.92575706e-08,-1.01321013e-04,1.21585215e-04
5.92580148e-08,5.92580148e-08,-1.02197643e-04,1.22637171e-04
5.92584591e-08,5.92584591e-08,-1.03079432e-04,1.23695318e-04
5.92589033e-08,5.92589033e-08,-1.03966388e-04,1.24759666e-04
5.92593476e-08,5.92593476e-08,-1.04858519e-04,1.25830222e-04
5.92597918e-08,5.92597918e-08,-1.05755833e-04,1.26907000e-04
5.92602361e-08,5.92602361e-08,-1.06658338e-04,1.27990005e-04
5.92606803e-08,5.92606803e-08,-1.07566042e-04,1.29079251e-04
5.92611245e-08,5.92611245e-08,-1.08478953e-04,1.30174743e-04
5.92615688e-08,5.92615688e-08,-1.09397078e-04,1.31276494e-04
5.92620130e-08,5.92620130e-08,-1.10320426e-04,1.32384512e-04
5.92624573e-08,5.92624573e-08,-1.11249006e-04,1.33498807e-04
5.92629015e-08,5.92629015e-08,-1.12182824e-04,1.34619388e-04
5.92633458e-08,5.92633458e-08,-1.13121889e-04,1.35746266e-04
5.92637900e-08,5.92637900e-08,-1.14066208e-04,1.36879449e-04
5.92642343e-08,5.92642343e-08,-1.15015790e-04,1.38018948e-04
5.92646785e-08,5.92646785e-08,-1.15970643e-04,1.39164771e-04
5.92651228e-08,5.92651228e-08,-1.16930775e-04,1.40316930e-04
5.92655670e-08,5.92655670e-08,-1.17896193e-04,1.41475431e-04
5.92660112e-08,5.92660112e-08,-1.18866906e-04,1.42640288e-04
5.92664555e-08,5.92664555e-08,-1.19842922e-04,1.43811506e-04
5.92668997e-08,5.92668997e-08,-1.20824249e-04,1.44989099e-04
5.92673440e-08,5.92673440e-08,-1.21810895e-04,1.46173074e-04
5.92677882e-08,5.92677882e-08,-1.22802868e-04,1.47363441e-04
5.92682325e-08,5.92682325e-08,-1.23800175e-04,1.48560210e-04
5.92686767e-08,5.92686767e-08,-1.24802826e-04,1.49763391e-04
5.92691210e-08,5.92691210e-08,-1.25810827e-04,1.50972992e-04
5.92695652e-08,5.92695652e-08,-1.26824043e-04,1.52188852e-04
5.92700095e-08,5.92700095e-08,-1.27831643e-04,1.53397971e-04
5.92704537e-08,5.92704537e-08,-1.28826875e-04,1.54592250e-04
5.92708980e-08,5.92708980e-08,-1.29809753e-04,1.55771704e-04
5.92713422e-08,5.92713422e-08,-1.30780323e-04,1.56936388e-04
5.92717864e-08,5.92717864e-08,-1.31738658e-04,1.58086390e-04
5.92722307e-08,5.92722307e-08,-1.32684860e-04,1.59221832e-04
5.92726749e-08,5.92726749e-08,-1.33619052e-04,1.60342863e-04
5.92731192e-08,5.92731192e-08,-1.34541385e-04,1.61449662e-04
5.92735634e-08,5.92735634e-08,-1.35452022e-04,1.62542427e-04
5.92740077e-08,5.92740077e-08,-1.36351151e-04,1.63621381e-04
5.92744075e-08,5.92744075e-08,-1.37150690e-04,1.64580828e-04
5.92748073e-08,5.92748073e-08,-1.37941222e-04,1.65529467e-04
5.92752071e-08,5.92752071e-08,-1.38722909e-04,1.66467491e-04
5.92756070e-08,5.92756070e-08,-1.39495921e-04,1.67395105e-04
5.92760068e-08,5.92760068e-08,-1.40260429e-04,1.68312515e-04
5.92764066e-08,5.92764066e-08,-1.41016614e-04,1.69219936e-04
5.92768064e-08,5.92768064e-08,-1.41764653e-04,1.70117583e-04
5.92772062e-08,5.92772062e-08,-1.42504732e-04,1.71005679e-04
5.92776061e-08,5.92776061e-08,-1.43237035e-04,1.71884442e-04
5.92780059e-08,5.92780059e-08,-1.43961749e-04,1.72754098e-04
5.92784057e-08,5.92784057e-08,-1.44679057e-04,1.73614868e-04
5.92788055e-08,5.92788055e-08,-1.45389146e-04,1.74466975e-04
5.92792054e-08,5.92792054e-08,-1.46092198e-04,1.75310638e-04
5.92796052e-08,5.92796052e-08,-1.46788398e-04,1.76146078e-04
5.92800050e-08,5.92800050e-08,-1.47477923e-04,1.76973508e-04
5.92804048e-08,5.92804048e-08,-1.48160952e-04,1.77793142e-04
5.92808046e-08,5.92808046e-08,-1.48837658e-04,1.78605189e-04
5.92812045e-08,5.92812045e-08,-1.49508212e-04,1.79409855e-04
5.92816043e-08,5.92816043e-08,-1.50172782e-04,1.80207338e-04
5.92820041e-08,5.92820041e-08,-1.50831530e-04,1.80997837e-04
5.92824039e-08,5.92824039e-08,-1.51484616e-04,1.81781540e-04
5.92828037e-08,5.92828037e-08,-1.52132196e-04,1.82558635e-04
5.92832036e-08,5.92832036e-08,-1.52774418e-04,1.83329301e-04
5.92836034e-08,5.92836034e-08,-1.53411430e-04,1.84093716e-04
5.92840032e-08,5.92840032e-08,-1.54043372e-04,1.84852047e-04
5.92844030e-08,5.92844030e-08,-1.54670383e-04,1.85604460e-04
5.92848028e-08,5.92848028e-08,-1.55292594e-04,1.86351113e-04
5.92852027e-08,5.92852027e-08,-1.55910133e-04,1.87092160e-04
5.92856025e-08,5.92856025e-08,-1.56523123e-04,1.87827748e-04
5.92860023e-08,5.92860023e-08,-1.57131684e-04,1.88558021e-04
5.92864021e-08,5.92864021e-08,-1.57735928e-04,1.89283114e-04
5.92868020e-08,5.92868020e-08,-1.58335967e-04,1.90003160e-04
5.92872018e-08,5.92872018e-08,-1.58931904e-04,1.90718285e-04
5.92876016e-08,5.92876016e-08,-1.59523844e-04,1.91428612e-04
5.92880014e-08,5.92880014e-08,-1.60111880e-04,1.92134256e-04
5.92884012e-08,5.92884012e-08,-1.60696108e-04,1.92835330e-04
5.92888011e-08,5.92888011e-08,-1.61276617e-04,1.93531940e-04
5.92892009e-08,5.92892009e-08,-1.61853492e-04,1.94224190e-04
5.92896007e-08,5.92896007e-08,-1.62426814e-04,1.94912177e-04
5.92900005e-08,5.92900005e-08,-1.62996664e-04,1.95595997e-04
5.92904003e-08,5.92904003e-08,-1.63563115e-04,1.96275738e-04
5.92908002e-08,5.92908002e-08,-1.64126240e-04,1.96951488e-04
5.92912000e-08,5.92912000e-08,-1.64686107e-04,1.97623328e-04
5.92915998e-08,5.92915998e-08,-1.65242782e-04,1.98291339e-04
5.92919996e-08,5.92919996e-08,-1.65796328e-04,1.98955594e-04
5.92923995e-08,5.92923995e-08,-1.66346806e-04,1.99616167e-04
5.92927993e-08,5.92927993e-08,-1.66894272e-04,2.00273126e-04
5.92931991e-08,5.92931991e-08,-1.67438782e-04,2.00926538e-04
5.92935989e-08,5.92935989e-08,-1.67980388e-04,2.01576466e-04
5.92939987e-08,5.92939987e-08,-1.68519143e-04,2.02222971e-04
5.92943986e-08,5.92943986e-08,-1.69055092e-04,2.02866110e-04
5.92947984e-08,5.92947984e-08,-1.69588269e-04,2.03505922e-04
5.92951982e-08,5.92951982e-08,-1.70118349e-04,2.04142018e-04
5.92955980e-08,5.92955980e-08,-1.70644534e-04,2.04773441e-04
5.92959978e-08,5.92959978e-08,-1.71165896e-04,2.05399075e-04
5.92963977e-08,5.92963977e-08,-1.71681521e-04,2.06017826e-04
5.92967975e-08,5.92967975e-08,-1.72190511e-04,2.06628613e-04
5.92971973e-08,5.92971973e-08,-1.72691985e-04,2.07230382e-04
5.92975971e-08,5.92975971e-08,-1.73185078e-04,2.07822094e-04
5.92979970e-08,5.92979970e-08,-1.73668947e-04,2.08402736e-04
5.92983968e-08,5.92983968e-08,-1.74142762e-04,2.08971314e-04
5.92987966e-08,5.92987966e-08,-1.74605715e-04,2.09526858e-04
5.92991964e-08,5.92991964e-08,-1.75057015e-04,2.10068418e-04
5.92995962e-08,5.92995962e-08,-1.75495890e-04,2.10595068e-04
5.92999961e-08,5.92999961e-08,-1.75921584e-04,2.11105901e-04
5.93003959e-08,5.93003959e-08,-1.76333363e-04,2.11600035e-04
5.93007957e-08,5.93007957e-08,-1.76730504e-04,2.12076605e-04
5.93011955e-08,5.93011955e-08,-1.77112309e-04,2.12534771e-04
5.93015953e-08,5.93015953e-08,-1.77478090e-04,2.12973708e-04
5.93019952e-08,5.93019952e-08,-1.77827181e-04,2.13392618e-04
5.93023950e-08,5.93023950e-08,-1.78158929e-04,2.13790715e-04
5.93027948e-08,5.93027948e-08,-1.78472699e-04,2.14167239e-04
5.93031946e-08,5.93031946e-08,-1.78767871e-04,2.14521445e-04
5.93035944e-08,5.93035944e-08,-1.79043840e-04,2.14852608e-04
5.93039943e-08,5.93039943e-08,-1.79300017e-04,2.15160020e-04
5.93043941e-08,5.93043941e-08,-1.79535828e-04,2.15442993e-04
5.93047539e-08,5.93047539e-08,-1.79730182e-04,2.15676218e-04
5.93051138e-08,5.93051138e-08,-1.79907188e-04,2.15888626e-04
5.93054736e-08,5.93054736e-08,-1.80066457e-04,2.16079748e-04
5.93058334e-08,5.93058334e-08,-1.80207609e-04,2.16249131e-04
5.93061933e-08,5.93061933e-08,-1.80330274e-04,2.16396329e-04
5.93065531e-08,5.93065531e-08,-1.80434091e-04,2.16520910e-04
5.93069130e-08,5.93069130e-08,-1.80518707e-04,2.16622449e-04
5.93072728e-08,5.93072728e-08,-1.80583779e-04,2.16700535e-04
5.93076326e-08,5.93076326e-08,-1.80628970e-04,2.16754764e-04
5.93079925e-08,5.93079925e-08,-1.80653955e-04,2.16784746e-04
5.93083163e-08,5.93083163e-08,-1.80658900e-04,2.16790679e-04
5.93086402e-08,5.93086402e-08,-1.80646993e-04,2.16776392e-04
5.93089640e-08,5.93089640e-08,-1.80618013e-04,2.16741616e-04
5.93092879e-08,5.93092879e-08,-1.80571745e-04,2.16686094e-04
5.93096118e-08,5.93096118e-08,-1.80507977e-04,2.16609573e-04
5.93099356e-08,5.93099356e-08,-1.80426506e-04,2.16511807e-04
5.93102595e-08,5.93102595e-08,-1.80327129e-04,2.16392555e-04
5.93105833e-08,5.93105833e-08,-1.80209652e-04,2.16251583e-04
5.93109072e-08,5.93109072e-08,-1.80073886e-04,2.16088663e-04
5.93112310e-08,5.93112310e-08,-1.79919650e-04,2.15903579e-04
5.93115549e-08,5.93115549e-08,-1.79746775e-04,2.15696130e-04
5.93118787e-08,5.93118787e-08,-1.79555113e-04,2.15466135e-04
5.93122026e-08,5.93122026e-08,-1.79344528e-04,2.15213433e-04
5.93125265e-08,5.93125265e-08,-1.79114904e-04,2.14937884e-04
5.93128503e-08,5.93128503e-08,-1.78866138e-04,2.14639366e-04
5.93131742e-08,5.93131742e-08,-1.78598149e-04,2.14317779e-04
5.93134980e-08,5.93134980e-08,-1.78310867e-04,2.13973040e-04
5.93138219e-08,5.93138219e-08,-1.78004242e-04,2.13605090e-04
5.93141457e-08,5.93141457e-08,-1.77678239e-04,2.13213887e-04
5.93144696e-08,5.93144696e-08,-1.77332840e-04,2.12799408e-04
5.93147934e-08,5.93147934e-08,-1.76968044e-04,2.12361652e-04
5.93151173e-08,5.93151173e-08,-1.76583863e-04,2.11900636e-04
5.93154412e-08,5.93154412e-08,-1.76180329e-04,2.11416395e-04
5.93157650e-08,5.93157650e-08,-1.75757486e-04,2.10908984e-04
5.93160889e-08,5.93160889e-08,-1.75315396e-04,2.10378475e-04
5.93164127e-08,5.93164127e-08,-1.74854135e-04,2.09824962e-04
5.93167366e-08,5.93167366e-08,-1.74373794e-04,2.09248553e-04
5.93170604e-08,5.93170604e-08,-1.73874479e-04,2.08649375e-04
5.93173843e-08,5.93173843e-08,-1.73356309e-04,2.08027571e-04
5.93177081e-08,5.93177081e-08,-1.72819420e-04,2.07383304e-04
5.93180320e-08,5.93180320e-08,-1.72263959e-04,2.06716750e-04
5.93183559e-08,5.93183559e-08,-1.71690087e-04,2.06028104e-04
5.93186797e-08,5.93186797e-08,-1.71097977e-04,2.05317573e-04
5.93190036e-08,5.93190036e-08,-1.70487819e-04,2.04585382e-04
5.93193274e-08,5.93193274e-08,-1.69859808e-04,2.03831770e-04
5.93196513e-08,5.93196513e-08,-1.69214159e-04,2.03056991e-04
5.93199751e-08,5.93199751e-08,-1.68551091e-04,2.02261309e-04
5.93202990e-08,5.93202990e-08,-1.67870835e-04,2.01445003e-04
5.93206228e-08,5.93206228e-08,-1.67173608e-04,2.00608330e-04
5.93209467e-08,5.93209467e-08,-1.66459612e-04,1.99751534e-04
5.93212705e-08,5.93212705e-08,-1.65729058e-04,1.98874870e-04
5.93215944e-08,5.93215944e-08,-1.64982174e-04,1.97978608e-04
5.93219183e-08,5.93219183e-08,-1.64219195e-04,1.97063034e-04
5.93222421e-08,5.93222421e-08,-1.63440374e-04,1.96128449e-04
5.93225660e-08,5.93225660e-08,-1.62645972e-04,1.95175167e-04
5.93228898e-08,5.93228898e-08,-1.61836264e-04,1.94203517e-04
5.93232137e-08,5.93232137e-08,-1.61011531e-04,1.93213838e-04
5.93235375e-08,5.93235375e-08,-1.60172070e-04,1.92206484e-04
5.93238614e-08,5.93238614e-08,-1.59318180e-04,1.91181816e-04
5.93241852e-08,5.93241852e-08,-1.58450176e-04,1.90140211e-04
5.93245091e-08,5.93245091e-08,-1.57568376e-04,1.89082052e-04
5.93248330e-08,5.93248330e-08,-1.56673109e-04,1.88007731e-04
5.93251568e-08,5.93251568e-08,-1.55764708e-04,1.86917650e-04
5.93254807e-08,5.93254807e-08,-1.54843517e-04,1.85812220e-04
5.93258045e-08,5.93258045e-08,-1.53909880e-04,1.84691856e-04
5.93261284e-08,5.93261284e-08,-1.52964152e-04,1.83556982e-04
5.93264522e-08,5.93264522e-08,-1.52006690e-04,1.82408028e-04
5.93267761e-08,5.93267761e-08,-1.51037858e-04,1.81245429e-04
5.93270999e-08,5.93270999e-08,-1.50058020e-04,1.80069624e-04
5.93274238e-08,5.93274238e-08,-1.49067549e-04,1.78881059e-04
5.93277477e-08,5.93277477e-08,-1.48066817e-04,1.77680181e-04
5.93280715e-08,5.93280715e-08,-1.47056201e-04,1.76467441e-04
5.93283954e-08,5.93283954e-08,-1.46036078e-04,1.75243293e-04
5.93287192e-08,5.93287192e-08,-1.45006829e-04,1.74008195e-04
5.93290431e-08,5.93290431e-08,-1.43968835e-04,1.72762602e-04
5.93293669e-08,5.93293669e-08,-1.42922480e-04,1.71506976e-04
5.93296908e-08,5.93296908e-08,-1.41868145e-04,1.70241774e-04
5.93300146e-08,5.93300146e-08,-1.40806216e-04,1.68967459e-04
5.93303385e-08,5.93303385e-08,-1.39737074e-04,1.67684489e-04
5.93306624e-08,5.93306624e-08,-1.38661103e-04,1.66393324e-04
5.93309862e-08,5.93309862e-08,-1.37578685e-04,1.65094422e-04
5.93313101e-08,5.93313101e-08,-1.36490200e-04,1.63788240e-04
5.93316339e-08,5.93316339e-08,-1.35396028e-04,1.62475234e-04
5.93319578e-08,5.93319578e-08,-1.34296547e-04,1.61155856e-04
5.93322816e-08,5.93322816e-08,-1.33192130e-04,1.59830556e-04
5.93326055e-08,5.93326055e-08,-1.32083152e-04,1.58499783e-04
5.93329293e-08,5.93329293e-08,-1.30969982e-04,1.57163979e-04
5.93332532e-08,5.93332532e-08,-1.29852989e-04,1.55823586e-04
5.93335770e-08,5.93335770e-08,-1.28732534e-04,1.54479041e-04
5.93339009e-08,5.93339009e-08,-1.27608980e-04,1.53130776e-04
5.93342248e-08,5.93342248e-08,-1.26482682e-04,1.51779218e-04
5.93345486e-08,5.93345486e-08,-1.25353994e-04,1.50424793e-04
5.93348725e-08,5.93348725e-08,-1.24223264e-04,1.49067917e-04
5.93351963e-08,5.93351963e-08,-1.23090837e-04,1.47709005e-04
5.93355202e-08,5.93355202e-08,-1.21957052e-04,1.46348462e-04
5.93358440e-08,5.93358440e-08,-1.20822244e-04,1.44986693e-04
5.93361679e-08,5.93361679e-08,-1.19686744e-04,1.43624092e-04
5.93364917e-08,5.93364917e-08,-1.18550876e-04,1.42261051e-04
