TIME,TIME,I(VDD),{-V(VDD)*I(VDD)}
1.12997290e-07,1.12997290e-07,-1.56649118e-10,1.87978941e-10
1.13047290e-07,1.13047290e-07,-2.29907358e-10,2.75888830e-10
1.13097290e-07,1.13097290e-07,-1.55257228e-10,1.86308674e-10
1.13147290e-07,1.13147290e-07,-2.28524868e-10,2.74229841e-10
1.13197290e-07,1.13197290e-07,-1.53884052e-10,1.84660863e-10
1.13247290e-07,1.13247290e-07,-2.27160923e-10,2.72593108e-10
1.13297290e-07,1.13297290e-07,-1.52529257e-10,1.83035108e-10
1.13347290e-07,1.13347290e-07,-2.25815195e-10,2.70978234e-10
1.13397290e-07,1.13397290e-07,-1.51192515e-10,1.81431018e-10
1.13447290e-07,1.13447290e-07,-2.24487360e-10,2.69384832e-10
1.13497290e-07,1.13497290e-07,-1.49873508e-10,1.79848209e-10
1.13547290e-07,1.13547290e-07,-2.23177103e-10,2.67812524e-10
1.13597290e-07,1.13597290e-07,-1.48571922e-10,1.78286307e-10
1.13647290e-07,1.13647290e-07,-2.21884114e-10,2.66260937e-10
1.13697290e-07,1.13697290e-07,-1.47287453e-10,1.76744944e-10
1.13747290e-07,1.13747290e-07,-2.20608091e-10,2.64729710e-10
1.13797290e-07,1.13797290e-07,-1.46019804e-10,1.75223765e-10
1.13847290e-07,1.13847290e-07,-2.19348740e-10,2.63218488e-10
1.13897290e-07,1.13897290e-07,-1.44768679e-10,1.73722415e-10
1.13947290e-07,1.13947290e-07,-2.18105771e-10,2.61726925e-10
1.13997290e-07,1.13997290e-07,-1.43533794e-10,1.72240553e-10
1.14047290e-07,1.14047290e-07,-2.16878902e-10,2.60254682e-10
1.14097290e-07,1.14097290e-07,-1.42314869e-10,1.70777843e-10
1.14147290e-07,1.14147290e-07,-2.15667853e-10,2.58801424e-10
1.14197290e-07,1.14197290e-07,-1.41111630e-10,1.69333957e-10
1.14247290e-07,1.14247290e-07,-2.14472357e-10,2.57366829e-10
1.14297290e-07,1.14297290e-07,-1.39923811e-10,1.67908573e-10
1.14347290e-07,1.14347290e-07,-2.13292148e-10,2.55950578e-10
1.14397290e-07,1.14397290e-07,-1.38751147e-10,1.66501376e-10
1.14447290e-07,1.14447290e-07,-2.12126965e-10,2.54552358e-10
1.14497290e-07,1.14497290e-07,-1.37593382e-10,1.65112058e-10
1.14547290e-07,1.14547290e-07,-2.10976557e-10,2.53171868e-10
1.14597290e-07,1.14597290e-07,-1.36450266e-10,1.63740319e-10
1.14647290e-07,1.14647290e-07,-2.09840672e-10,2.51808806e-10
1.14697290e-07,1.14697290e-07,-1.35321551e-10,1.62385861e-10
1.14747290e-07,1.14747290e-07,-2.08719068e-10,2.50462882e-10
1.14797290e-07,1.14797290e-07,-1.34206999e-10,1.61048399e-10
1.14847290e-07,1.14847290e-07,-2.07611507e-10,2.49133809e-10
1.14897290e-07,1.14897290e-07,-1.33106372e-10,1.59727646e-10
1.14947290e-07,1.14947290e-07,-2.06517756e-10,2.47821307e-10
1.14997290e-07,1.14997290e-07,-1.32019439e-10,1.58423327e-10
1.15047290e-07,1.15047290e-07,-2.05437585e-10,2.46525102e-10
1.15097290e-07,1.15097290e-07,-1.30945975e-10,1.57135169e-10
1.15147290e-07,1.15147290e-07,-2.04370772e-10,2.45244926e-10
1.15197290e-07,1.15197290e-07,-1.29885757e-10,1.55862909e-10
1.15247290e-07,1.15247290e-07,-2.03317096e-10,2.43980515e-10
1.15297290e-07,1.15297290e-07,-1.28838569e-10,1.54606283e-10
1.15347290e-07,1.15347290e-07,-2.02276344e-10,2.42731612e-10
1.15397290e-07,1.15397290e-07,-1.27804199e-10,1.53365039e-10
1.15447290e-07,1.15447290e-07,-2.01248303e-10,2.41497963e-10
1.15497290e-07,1.15497290e-07,-1.26782437e-10,1.52138925e-10
1.15547290e-07,1.15547290e-07,-2.00232769e-10,2.40279323e-10
1.15597290e-07,1.15597290e-07,-1.25773081e-10,1.50927697e-10
1.15647290e-07,1.15647290e-07,-1.99229539e-10,2.39075447e-10
1.15697290e-07,1.15697290e-07,-1.24775929e-10,1.49731115e-10
1.15747290e-07,1.15747290e-07,-1.98238417e-10,2.37886101e-10
1.15797290e-07,1.15797290e-07,-1.23790787e-10,1.48548944e-10
1.15847290e-07,1.15847290e-07,-1.97259208e-10,2.36711049e-10
1.15897290e-07,1.15897290e-07,-1.22817461e-10,1.47380954e-10
1.15947290e-07,1.15947290e-07,-1.96291719e-10,2.35550063e-10
1.15997290e-07,1.15997290e-07,-1.21855766e-10,1.46226919e-10
1.16047290e-07,1.16047290e-07,-1.95335768e-10,2.34402921e-10
1.16097290e-07,1.16097290e-07,-1.20905515e-10,1.45086618e-10
1.16147290e-07,1.16147290e-07,-1.94391170e-10,2.33269404e-10
1.16197290e-07,1.16197290e-07,-1.19966526e-10,1.43959831e-10
1.16247290e-07,1.16247290e-07,-1.93457748e-10,2.32149297e-10
1.16297290e-07,1.16297290e-07,-1.19038624e-10,1.42846349e-10
1.16347290e-07,1.16347290e-07,-1.92535324e-10,2.31042389e-10
1.16397290e-07,1.16397290e-07,-1.18121635e-10,1.41745961e-10
1.16447290e-07,1.16447290e-07,-1.91623727e-10,2.29948473e-10
1.16497290e-07,1.16497290e-07,-1.17215389e-10,1.40658467e-10
1.16547290e-07,1.16547290e-07,-1.90722789e-10,2.28867347e-10
1.16597290e-07,1.16597290e-07,-1.16319717e-10,1.39583661e-10
1.16647290e-07,1.16647290e-07,-1.89832343e-10,2.27798811e-10
1.16697290e-07,1.16697290e-07,-1.15434457e-10,1.38521348e-10
1.16747290e-07,1.16747290e-07,-1.88952228e-10,2.26742673e-10
1.16797290e-07,1.16797290e-07,-1.14559447e-10,1.37471337e-10
1.16847290e-07,1.16847290e-07,-1.88082285e-10,2.25698742e-10
1.16897290e-07,1.16897290e-07,-1.13694531e-10,1.36433437e-10
1.16947290e-07,1.16947290e-07,-1.87222357e-10,2.24666828e-10
1.16997290e-07,1.16997290e-07,-1.12839554e-10,1.35407464e-10
1.17047290e-07,1.17047290e-07,-1.86372291e-10,2.23646749e-10
1.17097290e-07,1.17097290e-07,-1.11994363e-10,1.34393236e-10
1.17147290e-07,1.17147290e-07,-1.85531937e-10,2.22638325e-10
1.17197290e-07,1.17197290e-07,-1.11158810e-10,1.33390572e-10
1.17247290e-07,1.17247290e-07,-1.84701149e-10,2.21641379e-10
1.17297290e-07,1.17297290e-07,-1.10332750e-10,1.32399299e-10
1.17347290e-07,1.17347290e-07,-1.83879782e-10,2.20655739e-10
1.17397290e-07,1.17397290e-07,-1.09516037e-10,1.31419245e-10
1.17447290e-07,1.17447290e-07,-1.83067692e-10,2.19681230e-10
1.17497290e-07,1.17497290e-07,-1.08708535e-10,1.30450243e-10
1.17547290e-07,1.17547290e-07,-1.82264742e-10,2.18717690e-10
1.17597290e-07,1.17597290e-07,-1.07910103e-10,1.29492124e-10
1.17647290e-07,1.17647290e-07,-1.81470794e-10,2.17764952e-10
1.17697290e-07,1.17697290e-07,-1.07120607e-10,1.28544728e-10
1.17747290e-07,1.17747290e-07,-1.80685716e-10,2.16822859e-10
1.17797290e-07,1.17797290e-07,-1.06339913e-10,1.27607895e-10
1.17847290e-07,1.17847290e-07,-1.79909374e-10,2.15891249e-10
1.17897290e-07,1.17897290e-07,-1.05567891e-10,1.26681470e-10
1.17947290e-07,1.17947290e-07,-1.79141641e-10,2.14969969e-10
1.17997290e-07,1.17997290e-07,-1.04804414e-10,1.25765297e-10
1.18047290e-07,1.18047290e-07,-1.78382389e-10,2.14058867e-10
1.18097290e-07,1.18097290e-07,-1.04049356e-10,1.24859228e-10
1.18147290e-07,1.18147290e-07,-1.77631494e-10,2.13157793e-10
1.18197290e-07,1.18197290e-07,-1.03302594e-10,1.23963113e-10
1.18247290e-07,1.18247290e-07,-1.76888834e-10,2.12266601e-10
1.18297290e-07,1.18297290e-07,-1.02564006e-10,1.23076807e-10
1.18347290e-07,1.18347290e-07,-1.76154289e-10,2.11385147e-10
1.18397290e-07,1.18397290e-07,-1.01833474e-10,1.22200169e-10
1.18447290e-07,1.18447290e-07,-1.75427741e-10,2.10513289e-10
1.18497290e-07,1.18497290e-07,-1.01110881e-10,1.21333057e-10
1.18547290e-07,1.18547290e-07,-1.74709075e-10,2.09650890e-10
1.18597290e-07,1.18597290e-07,-1.00396113e-10,1.20475335e-10
1.18647290e-07,1.18647290e-07,-1.73998176e-10,2.08797811e-10
1.18697290e-07,1.18697290e-07,-9.96890559e-11,1.19626867e-10
1.18747290e-07,1.18747290e-07,-1.73294934e-10,2.07953921e-10
1.18797290e-07,1.18797290e-07,-9.89896024e-11,1.18787523e-10
1.18847290e-07,1.18847290e-07,-1.72599240e-10,2.07119088e-10
1.18897290e-07,1.18897290e-07,-9.82976404e-11,1.17957168e-10
1.18947290e-07,1.18947290e-07,-1.71910984e-10,2.06293181e-10
1.18997290e-07,1.18997290e-07,-9.76130653e-11,1.17135678e-10
1.19047290e-07,1.19047290e-07,-1.71230064e-10,2.05476077e-10
1.19097290e-07,1.19097290e-07,-9.69357719e-11,1.16322926e-10
1.19147290e-07,1.19147290e-07,-1.70556372e-10,2.04667646e-10
1.19197290e-07,1.19197290e-07,-9.62656571e-11,1.15518788e-10
1.19247290e-07,1.19247290e-07,-1.69889809e-10,2.03867771e-10
1.19297290e-07,1.19297290e-07,-9.56026216e-11,1.14723146e-10
1.19347290e-07,1.19347290e-07,-1.69230274e-10,2.03076329e-10
1.19397290e-07,1.19397290e-07,-9.49465632e-11,1.13935876e-10
1.19447290e-07,1.19447290e-07,-1.68577668e-10,2.02293202e-10
1.19497290e-07,1.19497290e-07,-9.42973863e-11,1.13156864e-10
1.19547290e-07,1.19547290e-07,-1.67931897e-10,2.01518276e-10
1.19597290e-07,1.19597290e-07,-9.36549945e-11,1.12385993e-10
1.19647290e-07,1.19647290e-07,-1.67292863e-10,2.00751435e-10
1.19697290e-07,1.19697290e-07,-9.30192938e-11,1.11623153e-10
1.19747290e-07,1.19747290e-07,-1.66660473e-10,1.99992568e-10
1.19797290e-07,1.19797290e-07,-9.23901920e-11,1.10868230e-10
1.19847290e-07,1.19847290e-07,-1.66034636e-10,1.99241564e-10
1.19897290e-07,1.19897290e-07,-9.17675976e-11,1.10121117e-10
1.19947290e-07,1.19947290e-07,-1.65415262e-10,1.98498315e-10
1.19997290e-07,1.19997290e-07,-9.11514215e-11,1.09381706e-10
1.20000000e-07,1.20000000e-07,-1.65091360e-10,1.98109632e-10
1.20000169e-07,1.20000169e-07,-1.28112048e-10,1.53734457e-10
1.20000322e-07,1.20000322e-07,-1.28111113e-10,1.53733335e-10
1.20000627e-07,1.20000627e-07,-1.28109245e-10,1.53731093e-10
1.20001237e-07,1.20001237e-07,-1.28105508e-10,1.53726609e-10
1.20002456e-07,1.20002456e-07,-1.28098035e-10,1.53717642e-10
1.20004895e-07,1.20004895e-07,-1.28083092e-10,1.53699711e-10
1.20009774e-07,1.20009774e-07,-1.28053219e-10,1.53663863e-10
1.20019531e-07,1.20019531e-07,-1.27993518e-10,1.53592222e-10
1.20039044e-07,1.20039044e-07,-1.27874294e-10,1.53449153e-10
1.20078071e-07,1.20078071e-07,-1.27636567e-10,1.53163880e-10
1.20128071e-07,1.20128071e-07,-7.14406539e-08,8.57287846e-08
1.20130604e-07,1.20130604e-07,-2.37588656e-07,2.85106387e-07
1.20133138e-07,1.20133138e-07,-5.00760756e-07,6.00912907e-07
1.20133925e-07,1.20133925e-07,-6.02303358e-07,7.22764029e-07
1.20134712e-07,1.20134712e-07,-7.13215528e-07,8.55858633e-07
1.20136286e-07,1.20136286e-07,-9.63148570e-07,1.15577828e-06
1.20137861e-07,1.20137861e-07,-1.25055988e-06,1.50067186e-06
1.20139435e-07,1.20139435e-07,-1.57544946e-06,1.89053936e-06
1.20141010e-07,1.20141010e-07,-1.93781732e-06,2.32538078e-06
1.20142584e-07,1.20142584e-07,-2.33766344e-06,2.80519613e-06
1.20144158e-07,1.20144158e-07,-2.77498783e-06,3.32998540e-06
1.20145733e-07,1.20145733e-07,-3.24979049e-06,3.89974859e-06
1.20147307e-07,1.20147307e-07,-3.76207143e-06,4.51448571e-06
1.20148882e-07,1.20148882e-07,-4.31183063e-06,5.17419675e-06
1.20150456e-07,1.20150456e-07,-4.89906810e-06,5.87888172e-06
1.20152030e-07,1.20152030e-07,-5.52378384e-06,6.62854061e-06
1.20153605e-07,1.20153605e-07,-6.18597785e-06,7.42317342e-06
1.20155179e-07,1.20155179e-07,-6.88565013e-06,8.26278016e-06
1.20156754e-07,1.20156754e-07,-7.62280069e-06,9.14736082e-06
1.20158328e-07,1.20158328e-07,-8.39742951e-06,1.00769154e-05
1.20159902e-07,1.20159902e-07,-9.20953660e-06,1.10514439e-05
1.20161477e-07,1.20161477e-07,-1.00591220e-05,1.20709463e-05
1.20163051e-07,1.20163051e-07,-1.09461856e-05,1.31354227e-05
1.20164626e-07,1.20164626e-07,-1.18707275e-05,1.42448730e-05
1.20166200e-07,1.20166200e-07,-1.28327477e-05,1.53992972e-05
1.20167774e-07,1.20167774e-07,-1.38322461e-05,1.65986953e-05
1.20169349e-07,1.20169349e-07,-1.48692228e-05,1.78430674e-05
1.20170923e-07,1.20170923e-07,-1.59436778e-05,1.91324133e-05
1.20172498e-07,1.20172498e-07,-1.70556110e-05,2.04667332e-05
1.20174072e-07,1.20174072e-07,-1.82050225e-05,2.18460270e-05
1.20175646e-07,1.20175646e-07,-1.93919123e-05,2.32702948e-05
1.20177221e-07,1.20177221e-07,-2.06162804e-05,2.47395365e-05
1.20178795e-07,1.20178795e-07,-2.18781267e-05,2.62537520e-05
1.20180370e-07,1.20180370e-07,-2.31774513e-05,2.78129416e-05
1.20181944e-07,1.20181944e-07,-2.45142542e-05,2.94171050e-05
1.20183518e-07,1.20183518e-07,-2.58885353e-05,3.10662424e-05
1.20185093e-07,1.20185093e-07,-2.73002947e-05,3.27603536e-05
1.20186667e-07,1.20186667e-07,-2.87495324e-05,3.44994388e-05
1.20188241e-07,1.20188241e-07,-3.02362483e-05,3.62834980e-05
1.20189816e-07,1.20189816e-07,-3.17604425e-05,3.81125310e-05
1.20191390e-07,1.20191390e-07,-3.33221150e-05,3.99865380e-05
1.20192965e-07,1.20192965e-07,-3.49212658e-05,4.19055189e-05
1.20194539e-07,1.20194539e-07,-3.65578948e-05,4.38694737e-05
1.20196113e-07,1.20196113e-07,-3.82320021e-05,4.58784025e-05
1.20197688e-07,1.20197688e-07,-3.99435876e-05,4.79323051e-05
1.20199262e-07,1.20199262e-07,-4.16926515e-05,5.00311817e-05
1.20200837e-07,1.20200837e-07,-4.34791936e-05,5.21750323e-05
1.20202411e-07,1.20202411e-07,-4.53032139e-05,5.43638567e-05
1.20203985e-07,1.20203985e-07,-4.71647126e-05,5.65976551e-05
1.20205560e-07,1.20205560e-07,-4.90636895e-05,5.88764274e-05
1.20207134e-07,1.20207134e-07,-5.10001446e-05,6.12001736e-05
1.20208709e-07,1.20208709e-07,-5.29740781e-05,6.35688937e-05
1.20210283e-07,1.20210283e-07,-5.49854898e-05,6.59825878e-05
1.20211857e-07,1.20211857e-07,-5.70343798e-05,6.84412558e-05
1.20213432e-07,1.20213432e-07,-5.91207480e-05,7.09448977e-05
1.20215006e-07,1.20215006e-07,-6.12445946e-05,7.34935135e-05
1.20216581e-07,1.20216581e-07,-6.34059194e-05,7.60871032e-05
1.20218155e-07,1.20218155e-07,-6.56047224e-05,7.87256669e-05
1.20219729e-07,1.20219729e-07,-6.78410038e-05,8.14092045e-05
1.20221304e-07,1.20221304e-07,-7.01147634e-05,8.41377161e-05
1.20222878e-07,1.20222878e-07,-7.24260013e-05,8.69112015e-05
1.20224453e-07,1.20224453e-07,-7.46859633e-05,8.96231559e-05
1.20226027e-07,1.20226027e-07,-7.67746171e-05,9.21295405e-05
1.20227601e-07,1.20227601e-07,-7.86990215e-05,9.44388258e-05
1.20229176e-07,1.20229176e-07,-8.04697544e-05,9.65637053e-05
1.20230750e-07,1.20230750e-07,-8.20993290e-05,9.85191947e-05
1.20232325e-07,1.20232325e-07,-8.36014242e-05,1.00321709e-04
1.20233899e-07,1.20233899e-07,-8.49902129e-05,1.01988255e-04
1.20235473e-07,1.20235473e-07,-8.62797621e-05,1.03535715e-04
1.20237048e-07,1.20237048e-07,-8.74835785e-05,1.04980294e-04
1.20238622e-07,1.20238622e-07,-8.86142464e-05,1.06337096e-04
1.20240197e-07,1.20240197e-07,-8.96832091e-05,1.07619851e-04
1.20241771e-07,1.20241771e-07,-9.07006242e-05,1.08840749e-04
1.20243345e-07,1.20243345e-07,-9.16753312e-05,1.10010397e-04
1.20244920e-07,1.20244920e-07,-9.26148591e-05,1.11137831e-04
1.20246494e-07,1.20246494e-07,-9.35255107e-05,1.12230613e-04
1.20248069e-07,1.20248069e-07,-9.44124505e-05,1.13294941e-04
1.20249643e-07,1.20249643e-07,-9.52798419e-05,1.14335810e-04
1.20251217e-07,1.20251217e-07,-9.61309621e-05,1.15357155e-04
1.20252792e-07,1.20252792e-07,-9.69683472e-05,1.16362017e-04
1.20254366e-07,1.20254366e-07,-9.77939008e-05,1.17352681e-04
1.20255941e-07,1.20255941e-07,-9.86090226e-05,1.18330827e-04
1.20257515e-07,1.20257515e-07,-9.94146958e-05,1.19297635e-04
1.20259089e-07,1.20259089e-07,-1.00211590e-04,1.20253908e-04
1.20260664e-07,1.20260664e-07,-1.01000122e-04,1.21200146e-04
1.20262238e-07,1.20262238e-07,-1.01780533e-04,1.22136639e-04
1.20263812e-07,1.20263812e-07,-1.02552927e-04,1.23063512e-04
1.20265387e-07,1.20265387e-07,-1.03317325e-04,1.23980790e-04
1.20266961e-07,1.20266961e-07,-1.04073686e-04,1.24888423e-04
1.20268536e-07,1.20268536e-07,-1.04821942e-04,1.25786330e-04
1.20270110e-07,1.20270110e-07,-1.05562006e-04,1.26674407e-04
1.20271684e-07,1.20271684e-07,-1.06293797e-04,1.27552557e-04
1.20273259e-07,1.20273259e-07,-1.07017240e-04,1.28420687e-04
1.20274833e-07,1.20274833e-07,-1.07732278e-04,1.29278734e-04
1.20276408e-07,1.20276408e-07,-1.08438871e-04,1.30126645e-04
1.20277982e-07,1.20277982e-07,-1.09137004e-04,1.30964405e-04
1.20279556e-07,1.20279556e-07,-1.09826678e-04,1.31792013e-04
1.20281131e-07,1.20281131e-07,-1.10507920e-04,1.32609504e-04
1.20282705e-07,1.20282705e-07,-1.11180770e-04,1.33416924e-04
1.20284280e-07,1.20284280e-07,-1.11845293e-04,1.34214352e-04
1.20285854e-07,1.20285854e-07,-1.12501561e-04,1.35001873e-04
1.20287428e-07,1.20287428e-07,-1.13149667e-04,1.35779600e-04
1.20289003e-07,1.20289003e-07,-1.13789707e-04,1.36547648e-04
1.20290577e-07,1.20290577e-07,-1.14421795e-04,1.37306154e-04
1.20292152e-07,1.20292152e-07,-1.15046044e-04,1.38055253e-04
1.20293726e-07,1.20293726e-07,-1.15662580e-04,1.38795097e-04
1.20295300e-07,1.20295300e-07,-1.16271527e-04,1.39525833e-04
1.20296875e-07,1.20296875e-07,-1.16873018e-04,1.40247622e-04
1.20298449e-07,1.20298449e-07,-1.17467181e-04,1.40960618e-04
1.20300000e-07,1.20300000e-07,-1.18045413e-04,1.41654495e-04
1.20300044e-07,1.20300044e-07,-1.18026912e-04,1.41632294e-04
1.20300079e-07,1.20300079e-07,-1.18012206e-04,1.41614648e-04
1.20300150e-07,1.20300150e-07,-1.17982985e-04,1.41579582e-04
1.20300291e-07,1.20300291e-07,-1.17925663e-04,1.41510795e-04
1.20300573e-07,1.20300573e-07,-1.17815361e-04,1.41378434e-04
1.20301138e-07,1.20301138e-07,-1.17611079e-04,1.41133295e-04
1.20302267e-07,1.20302267e-07,-1.17260227e-04,1.40712272e-04
1.20303396e-07,1.20303396e-07,-1.16975611e-04,1.40370733e-04
1.20304525e-07,1.20304525e-07,-1.16744848e-04,1.40093818e-04
1.20305654e-07,1.20305654e-07,-1.16557836e-04,1.39869404e-04
1.20306783e-07,1.20306783e-07,-1.16406326e-04,1.39687591e-04
1.20307912e-07,1.20307912e-07,-1.16283621e-04,1.39540345e-04
1.20310170e-07,1.20310170e-07,-1.16102172e-04,1.39322606e-04
1.20314686e-07,1.20314686e-07,-1.15900626e-04,1.39080751e-04
1.20319202e-07,1.20319202e-07,-1.15818672e-04,1.38982406e-04
1.20323719e-07,1.20323719e-07,-1.15767209e-04,1.38920651e-04
1.20328235e-07,1.20328235e-07,-1.15633616e-04,1.38760339e-04
1.20332299e-07,1.20332299e-07,-1.15350705e-04,1.38420847e-04
1.20335783e-07,1.20335783e-07,-1.14951079e-04,1.37941294e-04
1.20338918e-07,1.20338918e-07,-1.14451677e-04,1.37342012e-04
1.20342053e-07,1.20342053e-07,-1.13807506e-04,1.36569007e-04
1.20345188e-07,1.20345188e-07,-1.13005120e-04,1.35606145e-04
1.20348009e-07,1.20348009e-07,-1.12134861e-04,1.34561834e-04
1.20350831e-07,1.20350831e-07,-1.11110837e-04,1.33333004e-04
1.20353652e-07,1.20353652e-07,-1.09918158e-04,1.31901789e-04
1.20356474e-07,1.20356474e-07,-1.08596679e-04,1.30316015e-04
1.20359296e-07,1.20359296e-07,-1.07325125e-04,1.28790150e-04
1.20362117e-07,1.20362117e-07,-1.05965874e-04,1.27159049e-04
1.20364939e-07,1.20364939e-07,-1.04524296e-04,1.25429155e-04
1.20367760e-07,1.20367760e-07,-1.03005821e-04,1.23606985e-04
1.20370300e-07,1.20370300e-07,-1.01578153e-04,1.21893784e-04
1.20372839e-07,1.20372839e-07,-1.00097015e-04,1.20116418e-04
1.20375378e-07,1.20375378e-07,-9.85667447e-05,1.18280094e-04
1.20377918e-07,1.20377918e-07,-9.69914742e-05,1.16389769e-04
1.20380457e-07,1.20380457e-07,-9.53755497e-05,1.14450660e-04
1.20382996e-07,1.20382996e-07,-9.37230655e-05,1.12467679e-04
1.20385536e-07,1.20385536e-07,-9.20382876e-05,1.10445945e-04
1.20388075e-07,1.20388075e-07,-9.03251923e-05,1.08390231e-04
1.20390615e-07,1.20390615e-07,-8.85878929e-05,1.06305471e-04
1.20393154e-07,1.20393154e-07,-8.68301819e-05,1.04196218e-04
1.20395693e-07,1.20395693e-07,-8.50559613e-05,1.02067154e-04
1.20398233e-07,1.20398233e-07,-8.32687879e-05,9.99225455e-05
1.20400772e-07,1.20400772e-07,-8.14723071e-05,9.77667685e-05
1.20403312e-07,1.20403312e-07,-7.96698009e-05,9.56037611e-05
1.20405851e-07,1.20405851e-07,-7.78646253e-05,9.34375503e-05
1.20408390e-07,1.20408390e-07,-7.60597611e-05,9.12717133e-05
1.20410930e-07,1.20410930e-07,-7.42582538e-05,8.91099045e-05
1.20413469e-07,1.20413469e-07,-7.24627672e-05,8.69553206e-05
1.20416008e-07,1.20416008e-07,-7.06760256e-05,8.48112307e-05
1.20418548e-07,1.20418548e-07,-6.89003697e-05,8.26804437e-05
1.20421087e-07,1.20421087e-07,-6.71382009e-05,8.05658411e-05
1.20423627e-07,1.20423627e-07,-6.53915388e-05,7.84698465e-05
1.20426166e-07,1.20426166e-07,-6.36624671e-05,7.63949605e-05
1.20428705e-07,1.20428705e-07,-6.19526931e-05,7.43432317e-05
1.20431245e-07,1.20431245e-07,-6.02639945e-05,7.23167934e-05
1.20433784e-07,1.20433784e-07,-5.85977799e-05,7.03173358e-05
1.20436324e-07,1.20436324e-07,-5.69555367e-05,6.83466440e-05
1.20438863e-07,1.20438863e-07,-5.53383928e-05,6.64060713e-05
1.20441402e-07,1.20441402e-07,-5.37475645e-05,6.44970775e-05
1.20443942e-07,1.20443942e-07,-5.21839193e-05,6.26207032e-05
1.20446481e-07,1.20446481e-07,-5.06484241e-05,6.07781089e-05
1.20449020e-07,1.20449020e-07,-4.91417077e-05,5.89700492e-05
1.20451560e-07,1.20451560e-07,-4.76645103e-05,5.71974123e-05
1.20454099e-07,1.20454099e-07,-4.62172454e-05,5.54606945e-05
1.20456639e-07,1.20456639e-07,-4.48004494e-05,5.37605393e-05
1.20459178e-07,1.20459178e-07,-4.34143437e-05,5.20972124e-05
1.20461717e-07,1.20461717e-07,-4.20592839e-05,5.04711407e-05
1.20464257e-07,1.20464257e-07,-4.07353220e-05,4.88823864e-05
1.20466796e-07,1.20466796e-07,-3.94426552e-05,4.73311863e-05
1.20469336e-07,1.20469336e-07,-3.81811881e-05,4.58174257e-05
1.20471875e-07,1.20471875e-07,-3.69509809e-05,4.43411770e-05
1.20474414e-07,1.20474414e-07,-3.57518113e-05,4.29021735e-05
1.20476954e-07,1.20476954e-07,-3.45836228e-05,4.15003473e-05
1.20479493e-07,1.20479493e-07,-3.34460857e-05,4.01353029e-05
1.20482032e-07,1.20482032e-07,-3.23390453e-05,3.88068543e-05
1.20484572e-07,1.20484572e-07,-3.12620823e-05,3.75144988e-05
1.20487111e-07,1.20487111e-07,-3.02149609e-05,3.62579531e-05
1.20489651e-07,1.20489651e-07,-2.91971887e-05,3.50366264e-05
1.20492190e-07,1.20492190e-07,-2.82316425e-05,3.38779710e-05
1.20494729e-07,1.20494729e-07,-2.78419623e-05,3.34103547e-05
1.20497269e-07,1.20497269e-07,-2.83095078e-05,3.39714094e-05
1.20499808e-07,1.20499808e-07,-2.97169067e-05,3.56602881e-05
1.20502348e-07,1.20502348e-07,-3.21365959e-05,3.85639151e-05
1.20504633e-07,1.20504633e-07,-3.52304012e-05,4.22764814e-05
1.20506690e-07,1.20506690e-07,-3.87875128e-05,4.65450153e-05
1.20508747e-07,1.20508747e-07,-4.30949275e-05,5.17139130e-05
1.20510598e-07,1.20510598e-07,-4.76219982e-05,5.71463978e-05
1.20512449e-07,1.20512449e-07,-5.27685835e-05,6.33223003e-05
1.20514300e-07,1.20514300e-07,-5.85337407e-05,7.02404888e-05
1.20515967e-07,1.20515967e-07,-6.42471282e-05,7.70965538e-05
1.20517466e-07,1.20517466e-07,-6.98090128e-05,8.37708153e-05
1.20518965e-07,1.20518965e-07,-7.57619977e-05,9.09143972e-05
1.20520465e-07,1.20520465e-07,-8.20983874e-05,9.85180649e-05
1.20521964e-07,1.20521964e-07,-8.88088654e-05,1.06570639e-04
1.20523464e-07,1.20523464e-07,-9.58830671e-05,1.15059681e-04
1.20524963e-07,1.20524963e-07,-1.03309198e-04,1.23971037e-04
1.20526463e-07,1.20526463e-07,-1.11074516e-04,1.33289419e-04
1.20527812e-07,1.20527812e-07,-1.18341845e-04,1.42010214e-04
1.20529162e-07,1.20529162e-07,-1.25861913e-04,1.51034296e-04
1.20530511e-07,1.20530511e-07,-1.33623270e-04,1.60347924e-04
1.20531861e-07,1.20531861e-07,-1.41614178e-04,1.69937014e-04
1.20533211e-07,1.20533211e-07,-1.49822235e-04,1.79786682e-04
1.20534560e-07,1.20534560e-07,-1.58234859e-04,1.89881831e-04
1.20535910e-07,1.20535910e-07,-1.66838912e-04,2.00206695e-04
1.20537259e-07,1.20537259e-07,-1.75621187e-04,2.10745425e-04
1.20538609e-07,1.20538609e-07,-1.84568010e-04,2.21481612e-04
1.20539958e-07,1.20539958e-07,-1.93665757e-04,2.32398908e-04
1.20541173e-07,1.20541173e-07,-2.01971250e-04,2.42365500e-04
1.20542387e-07,1.20542387e-07,-2.10377560e-04,2.52453072e-04
1.20543602e-07,1.20543602e-07,-2.18874336e-04,2.62649203e-04
1.20544817e-07,1.20544817e-07,-2.27451453e-04,2.72941743e-04
1.20546031e-07,1.20546031e-07,-2.36098556e-04,2.83318267e-04
1.20547246e-07,1.20547246e-07,-2.44805560e-04,2.93766672e-04
1.20548460e-07,1.20548460e-07,-2.53562192e-04,3.04274631e-04
1.20549675e-07,1.20549675e-07,-2.62358490e-04,3.14830188e-04
