state	MRED	PDP
6,6,6,6,6,6,6,4,6	0.009862	208.215978
6,6,6,6,6,6,6,4,6	0.009862	208.215978
6,6,6,6,6,6,6,4,6	0.009862	208.215978
6,6,6,6,6,6,6,4,6	0.009862	208.215978
6,6,6,6,6,6,6,4,4	0.008787	209.260359
6,6,6,6,6,6,6,4,4	0.008787	209.260359
6,6,6,6,6,6,6,4,4	0.008787	209.260359
6,6,6,6,6,6,6,4,4	0.008787	209.260359
6,6,6,6,6,6,6,4,4	0.008787	209.260359
6,6,6,6,6,6,6,4,4	0.008787	209.260359
6,6,6,6,6,6,6,4,4	0.008787	209.260359
6,6,6,6,6,6,6,4,4	0.008787	209.260359
6,6,6,6,6,6,6,4,4	0.008787	209.260359
6,6,6,6,6,6,6,2,4	0.008533	211.007924
4,6,6,6,6,6,6,4,4	0.008507	211.136362
4,6,6,6,6,6,6,4,4	0.008507	211.136362
6,6,6,6,6,6,4,4,4	0.008334	212.219977
6,6,6,6,6,6,4,4,4	0.008334	212.219977
6,6,6,6,6,6,4,4,4	0.008334	212.219977
6,6,6,6,6,6,4,4,4	0.008334	212.219977
6,6,6,6,6,6,4,4,4	0.008334	212.219977
6,6,6,6,6,6,4,4,4	0.008334	212.219977
6,6,4,6,6,6,6,2,4	0.007907	213.482833
6,4,6,6,6,6,4,2,4	0.007735	216.471042
6,6,1,1,6,4,6,4,6	0.006903	216.844113
1,0,0,0,7,6,6,1,0	0.006025	221.340543
0,0,0,1,7,6,6,2,0	0.005960	222.280367
4,6,1,0,6,6,1,4,1	0.005326	222.526736
6,1,1,1,6,6,0,0,0	0.005321	224.928104
6,1,0,1,6,6,0,0,1	0.005240	225.002076
6,0,0,0,6,6,0,0,0	0.004969	225.226670
0,0,0,0,6,4,6,2,0	0.004919	227.261610
6,2,0,0,6,6,0,0,0	0.004904	227.488867
0,0,0,0,6,6,4,1,0	0.004881	227.745671
1,0,1,0,6,6,1,2,1	0.004767	228.246023
0,1,0,0,6,6,1,0,1	0.004764	228.326746
0,1,0,0,6,6,1,0,0	0.004658	228.481444
1,1,0,0,6,6,0,0,0	0.004650	228.628808
0,0,1,0,6,6,2,0,0	0.004645	229.603324
0,0,1,0,6,6,2,0,0	0.004645	229.603324
2,0,1,0,6,6,0,0,1	0.004624	230.478751
2,0,0,1,6,6,1,0,0	0.004569	230.509942
2,0,1,0,6,6,0,0,0	0.004532	230.623614
1,1,0,0,6,4,0,2,0	0.004478	231.707259
0,0,1,0,6,4,2,2,0	0.004460	232.714842
0,1,0,0,6,4,2,0,0	0.004428	232.729280
1,1,0,0,6,4,2,2,0	0.004397	232.775140
2,0,0,0,6,4,0,0,0	0.004377	233.716500
2,0,1,0,6,1,1,0,0	0.004372	234.338651
1,1,0,0,0,0,2,0,0	0.004367	235.852109
1,1,0,0,0,0,2,0,0	0.004367	235.852109
1,1,0,0,0,0,2,0,0	0.004367	235.852109
1,1,0,0,0,0,2,0,0	0.004367	235.852109
1,1,0,0,0,0,2,0,0	0.004367	235.852109
1,1,0,0,0,0,2,0,0	0.004367	235.852109
1,1,0,0,0,0,2,0,0	0.004367	235.852109
1,1,0,0,0,0,2,0,0	0.004367	235.852109
1,1,0,0,0,0,2,0,0	0.004367	235.852109
1,1,0,0,0,0,2,0,0	0.004367	235.852109
2,0,0,0,6,4,2,0,0	0.004345	236.196816
2,1,0,0,0,4,1,0,0	0.004329	236.378695
2,1,0,0,0,0,0,0,0	0.004313	236.816605
2,1,0,0,0,0,0,0,0	0.004313	236.816605
2,1,0,0,0,1,0,0,0	0.004304	237.689879
2,1,0,0,0,1,0,0,0	0.004304	237.689879
2,1,0,0,0,2,1,0,0	0.004302	238.389362
2,0,0,0,0,0,2,0,0	0.004290	238.793889
2,1,0,0,0,0,2,0,0	0.004263	239.158591
