Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)             V(COUT)           V(_0_)            V(_1_)            V(_2_)      
330      6.57500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
331      6.59500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
332      6.61500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
333      6.63500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
334      6.65500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
335      6.67500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
336      6.69500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
337      6.71500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
338      6.73500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
339      6.75500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
340      6.77500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
341      6.79500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
342      6.81500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
343      6.83500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
344      6.85500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
345      6.87500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
346      6.89500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
347      6.91500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
348      6.93500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
349      6.95500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
350      6.97500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
351      6.99500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
352      7.01500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
353      7.03500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
354      7.05500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
355      7.07500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
356      7.09500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
357      7.11500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
358      7.13500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
359      7.15500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
360      7.17500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
361      7.19500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
362      7.21500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
363      7.23500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
364      7.25500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
365      7.27500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
366      7.29500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
367      7.31500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
368      7.33500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
369      7.35500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
370      7.37500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
371      7.39500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
372      7.41500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
373      7.43500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
374      7.45500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
375      7.47500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
376      7.49500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
377      7.51500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
378      7.53500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
379      7.55500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
380      7.57500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
381      7.59500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
382      7.61500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
383      7.63500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
384      7.65500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
385      7.67500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
386      7.69500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
387      7.71500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
388      7.73500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
389      7.75500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
390      7.77500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
391      7.79500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
392      7.81500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
393      7.83500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
394      7.85500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
395      7.87500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
396      7.89500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
397      7.91500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
398      7.93500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
399      7.95500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
400      7.97500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
401      7.99500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
402      8.01500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
403      8.03500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
404      8.05500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
405      8.07500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
406      8.09500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
407      8.11500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
408      8.13500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
409      8.15500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
410      8.17500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
411      8.19500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
412      8.21500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
413      8.23500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
414      8.25500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
415      8.27500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
416      8.29500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
417      8.31500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
418      8.33500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
419      8.35500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
420      8.37500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
421      8.39500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
422      8.41500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
423      8.43500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
424      8.45500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
425      8.47500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
426      8.49500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
427      8.51500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
428      8.53500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
429      8.55500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
430      8.57500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
431      8.59500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
432      8.61500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
433      8.63500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
434      8.65500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
435      8.67500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
436      8.69500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
437      8.71500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
438      8.73500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
439      8.75500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
440      8.77500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
441      8.79500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
442      8.81500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
443      8.83500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
444      8.85500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
445      8.87500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
446      8.89500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
447      8.91500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
448      8.93500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
449      8.95500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
450      8.97500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
451      8.99500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
452      9.00000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.43198102e-09    1.43198099e-09    1.20000000e+00    1.43198099e-09
453      9.00200000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.60000000e-04    1.20000000e+00    1.43198106e-09    1.43198106e-09    1.20000000e+00    1.43198106e-09
454      9.00600000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.88000000e-03    1.20000000e+00    1.43198108e-09    1.43198108e-09    1.20000000e+00    1.43198108e-09
455      9.01400000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.72000000e-03    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
456      9.03000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.44000000e-02    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
457      9.05000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.40000000e-02    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
458      9.07000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.36000000e-02    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
459      9.09000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.32000000e-02    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
460      9.11000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.28000000e-02    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
461      9.13000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.24000000e-02    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
462      9.15000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.20000000e-02    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
463      9.17000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.16000000e-02    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
464      9.19000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.12000000e-02    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
465      9.21000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.00800000e-01    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
466      9.23000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.10400000e-01    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
467      9.25000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e-01    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
468      9.27000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.29600000e-01    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
469      9.29000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.39200000e-01    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
470      9.31000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.48800000e-01    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
471      9.33000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.58400000e-01    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
472      9.35000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.68000000e-01    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
473      9.37000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.77600000e-01    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
474      9.39000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.87200000e-01    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
475      9.41000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.96800000e-01    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
476      9.43000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.06400000e-01    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
477      9.45000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.16000000e-01    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
478      9.47000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.25600000e-01    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
479      9.49000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.35200000e-01    1.20000000e+00    1.43198117e-09    1.43198117e-09    1.20000000e+00    1.43198117e-09
480      9.51000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.44800000e-01    1.20000000e+00    1.43198098e-09    1.43198097e-09    1.20000000e+00    1.43198097e-09
