TIME,TIME,I(VDD),{V(VDD)*I(VDD)},{-V(VDD)*I(VDD)}
1.09250000e-08,1.09250000e-08,-1.15011012e-09,-1.38013214e-09,1.38013214e-09
1.09750000e-08,1.09750000e-08,-1.12810641e-09,-1.35372770e-09,1.35372770e-09
1.10250000e-08,1.10250000e-08,-1.10673096e-09,-1.32807715e-09,1.32807715e-09
1.10750000e-08,1.10750000e-08,-1.08596005e-09,-1.30315206e-09,1.30315206e-09
1.11250000e-08,1.11250000e-08,-1.06577111e-09,-1.27892533e-09,1.27892533e-09
1.11750000e-08,1.11750000e-08,-1.04614259e-09,-1.25537111e-09,1.25537111e-09
1.12250000e-08,1.12250000e-08,-1.02705395e-09,-1.23246475e-09,1.23246475e-09
1.12750000e-08,1.12750000e-08,-1.00848556e-09,-1.21018267e-09,1.21018267e-09
1.13250000e-08,1.13250000e-08,-9.90418694e-10,-1.18850243e-09,1.18850243e-09
1.13750000e-08,1.13750000e-08,-9.72835435e-10,-1.16740252e-09,1.16740252e-09
1.14250000e-08,1.14250000e-08,-9.55718695e-10,-1.14686243e-09,1.14686243e-09
1.14750000e-08,1.14750000e-08,-9.39052095e-10,-1.12686251e-09,1.12686251e-09
1.15250000e-08,1.15250000e-08,-9.22820009e-10,-1.10738401e-09,1.10738401e-09
1.15750000e-08,1.15750000e-08,-9.07007441e-10,-1.08840893e-09,1.08840893e-09
1.16250000e-08,1.16250000e-08,-8.91600080e-10,-1.06992010e-09,1.06992010e-09
1.16750000e-08,1.16750000e-08,-8.76584174e-10,-1.05190101e-09,1.05190101e-09
1.17250000e-08,1.17250000e-08,-8.61946598e-10,-1.03433592e-09,1.03433592e-09
1.17750000e-08,1.17750000e-08,-8.47674723e-10,-1.01720967e-09,1.01720967e-09
1.18250000e-08,1.18250000e-08,-8.33756494e-10,-1.00050779e-09,1.00050779e-09
1.18750000e-08,1.18750000e-08,-8.20180294e-10,-9.84216353e-10,9.84216353e-10
1.19250000e-08,1.19250000e-08,-8.06935036e-10,-9.68322043e-10,9.68322043e-10
1.19750000e-08,1.19750000e-08,-7.94010021e-10,-9.52812025e-10,9.52812025e-10
1.20250000e-08,1.20250000e-08,-7.81395038e-10,-9.37674045e-10,9.37674045e-10
1.20750000e-08,1.20750000e-08,-7.69080218e-10,-9.22896261e-10,9.22896261e-10
1.21250000e-08,1.21250000e-08,-7.57056146e-10,-9.08467375e-10,9.08467375e-10
1.21750000e-08,1.21750000e-08,-7.45313706e-10,-8.94376447e-10,8.94376447e-10
1.22250000e-08,1.22250000e-08,-7.33844207e-10,-8.80613048e-10,8.80613048e-10
1.22750000e-08,1.22750000e-08,-7.22639218e-10,-8.67167061e-10,8.67167061e-10
1.23250000e-08,1.23250000e-08,-7.11690704e-10,-8.54028845e-10,8.54028845e-10
1.23750000e-08,1.23750000e-08,-7.00990860e-10,-8.41189032e-10,8.41189032e-10
1.24250000e-08,1.24250000e-08,-6.90532250e-10,-8.28638701e-10,8.28638701e-10
1.24750000e-08,1.24750000e-08,-6.80307637e-10,-8.16369165e-10,8.16369165e-10
1.25250000e-08,1.25250000e-08,-6.70310133e-10,-8.04372159e-10,8.04372159e-10
1.25750000e-08,1.25750000e-08,-6.60533018e-10,-7.92639622e-10,7.92639622e-10
1.26250000e-08,1.26250000e-08,-6.50969906e-10,-7.81163887e-10,7.81163887e-10
1.26750000e-08,1.26750000e-08,-6.41614552e-10,-7.69937462e-10,7.69937462e-10
1.27250000e-08,1.27250000e-08,-6.32461025e-10,-7.58953230e-10,7.58953230e-10
1.27750000e-08,1.27750000e-08,-6.23503517e-10,-7.48204220e-10,7.48204220e-10
1.28250000e-08,1.28250000e-08,-6.14736516e-10,-7.37683820e-10,7.37683820e-10
1.28750000e-08,1.28750000e-08,-6.06154612e-10,-7.27385534e-10,7.27385534e-10
1.29250000e-08,1.29250000e-08,-5.97752676e-10,-7.17303211e-10,7.17303211e-10
1.29750000e-08,1.29750000e-08,-5.89525665e-10,-7.07430798e-10,7.07430798e-10
1.30250000e-08,1.30250000e-08,-5.81468804e-10,-6.97762565e-10,6.97762565e-10
1.30750000e-08,1.30750000e-08,-5.73577384e-10,-6.88292861e-10,6.88292861e-10
1.31250000e-08,1.31250000e-08,-5.65846956e-10,-6.79016348e-10,6.79016348e-10
1.31750000e-08,1.31750000e-08,-5.58273120e-10,-6.69927744e-10,6.69927744e-10
1.32250000e-08,1.32250000e-08,-5.50851727e-10,-6.61022072e-10,6.61022072e-10
1.32750000e-08,1.32750000e-08,-5.43578659e-10,-6.52294391e-10,6.52294391e-10
1.33250000e-08,1.33250000e-08,-5.36450045e-10,-6.43740054e-10,6.43740054e-10
1.33750000e-08,1.33750000e-08,-5.29462028e-10,-6.35354434e-10,6.35354434e-10
1.34250000e-08,1.34250000e-08,-5.22610992e-10,-6.27133191e-10,6.27133191e-10
1.34750000e-08,1.34750000e-08,-5.15893323e-10,-6.19071988e-10,6.19071988e-10
1.35250000e-08,1.35250000e-08,-5.09305640e-10,-6.11166768e-10,6.11166768e-10
1.35750000e-08,1.35750000e-08,-5.02844550e-10,-6.03413460e-10,6.03413460e-10
1.36250000e-08,1.36250000e-08,-4.96506892e-10,-5.95808271e-10,5.95808271e-10
1.36750000e-08,1.36750000e-08,-4.90289480e-10,-5.88347376e-10,5.88347376e-10
1.37250000e-08,1.37250000e-08,-4.84189354e-10,-5.81027224e-10,5.81027224e-10
1.37750000e-08,1.37750000e-08,-4.78203517e-10,-5.73844220e-10,5.73844220e-10
1.38250000e-08,1.38250000e-08,-4.72329199e-10,-5.66795038e-10,5.66795038e-10
1.38750000e-08,1.38750000e-08,-4.66563579e-10,-5.59876294e-10,5.59876294e-10
1.39250000e-08,1.39250000e-08,-4.60904059e-10,-5.53084871e-10,5.53084871e-10
